date,unique_users,tweet_count,freq,freq_hate,freq_upd,freq_upd_hate,freq_rt,freq_rt_hate,norm,norm_hate,norm_upd,norm_upd_hate,norm_rt,norm_rt_hate,election,date_num,slope_change,date_num2,slope_change2
2016-08-13,64096,534662,225,1,137,1,26,0,4.208266156936532e-4,1.870340514194014e-6,0.002137418871692461,1.560159760359461e-5,4.862885336904437e-5,0,0,426,0,181476,0
2016-08-14,63152,546295,174,1,130,1,8,0,3.185092303608856e-4,1.8305128181660091e-6,0.0020585254623764885,1.5834811249049912e-5,1.4644102545328073e-5,0,0,427,0,182329,0
2016-08-15,68290,574759,127,1,108,1,7,0,2.209621771907878e-4,1.739859662919589e-6,0.001581490701420413,1.4643432420559379e-5,1.2179017640437122e-5,0,0,428,0,183184,0
2016-08-16,68855,576498,112,0,92,0,7,0,1.9427647624102771e-4,0,0.0013361411662188658,0,1.2142279765064232e-5,0,0,429,0,184041,0
2016-08-17,69608,573716,219,0,169,0,9,0,3.8172196696623415e-4,0,0.0024278818526606138,0,1.5687204121900034e-5,0,0,430,0,184900,0
2016-08-18,68988,559023,121,2,104,2,7,0,2.16449054868941e-4,3.577670328412248e-6,0.001507508552211979,2.8990549080999593e-5,1.2521846149442867e-5,0,0,431,0,185761,0
2016-08-19,68435,540017,180,0,132,0,8,0,3.3332283983652367e-4,0,0.0019288375831080587,0,1.481434843717883e-5,0,0,432,0,186624,0
2016-08-20,62730,499809,141,0,114,0,4,0,0.00028210776516629353,0,0.0018173122907699664,0,8.003057167838114e-6,0,0,433,0,187489,0
2016-08-21,62412,489279,124,0,105,0,4,0,2.534341347165932e-4,0,0.0016823687752355316,0,8.1752946682772e-6,0,0,434,0,188356,0
2016-08-22,66534,502875,122,2,105,2,4,0,2.4260502112851106e-4,3.977131493910018e-6,0.0015781404995941924,3.005981903988938e-5,7.954262987820035e-6,0,0,435,0,189225,0
2016-08-23,66905,498396,113,0,96,0,3,0,2.2672734131092546e-4,0,0.0014348703385397205,0,6.0193099463077554e-6,0,0,436,0,190096,0
2016-08-24,67743,508167,146,0,118,0,22,0,2.8730712541349593e-4,0,0.0017418773895457834,0,4.3292854514362405e-5,0,0,437,0,190969,0
2016-08-25,67811,515016,173,2,161,2,6,0,3.359118939994097e-4,3.883374497103003e-6,0.0023742460662724337,2.9493739953694828e-5,1.1650123491309008e-5,0,0,438,0,191844,0
2016-08-26,67963,504543,177,1,138,1,7,0,3.508125174663012e-4,1.9819916241033964e-6,0.0020305166046231038,1.4713888439297853e-5,1.3873941368723776e-5,0,0,439,0,192721,0
2016-08-27,62414,466409,147,0,135,0,3,0,3.1517402108449877e-4,0,0.0021629762553273305,0,6.432122879275486e-6,0,0,440,0,193600,0
2016-08-28,61325,480430,179,0,136,0,11,0,3.725828944903524e-4,0,0.0022176926212800654,0,2.289615552734009e-5,0,0,441,0,194481,0
2016-08-29,68695,581750,179,2,153,2,12,0,3.076923076923077e-4,3.4379028792436614e-6,0.002227236334522163,2.9114200451270108e-5,2.0627417275461967e-5,0,0,442,0,195364,0
2016-08-30,68107,532525,233,1,186,1,8,0,4.3753814374911977e-4,1.8778461105112437e-6,0.0027309968138370506,1.4682778569016401e-5,1.502276888408995e-5,0,0,443,0,196249,0
2016-08-31,69343,541130,155,1,136,1,2,0,2.8643763975384843e-4,1.8479847726054737e-6,0.001961265015935278,1.4421066293641752e-5,3.6959695452109474e-6,0,0,444,0,197136,0
2016-09-01,69724,547177,166,0,137,0,11,0,3.033753246207352e-4,0,0.001964890138259423,0,2.010318416161498e-5,0,0,445,0,198025,0
2016-09-02,68344,528512,208,1,177,1,8,0,3.9355776217001693e-4,1.8921046258173891e-6,0.002589839634788716,1.4631862343439072e-5,1.5136837006539113e-5,0,0,446,0,198916,0
2016-09-03,63907,514631,138,0,124,0,6,0,2.6815329818841074e-4,0,0.0019403195268123993,0,1.1658839051670032e-5,0,0,447,0,199809,0
2016-09-04,61342,498637,152,1,116,1,3,0,3.0483096922209946e-4,2.00546690277697e-6,0.0018910371360568615,1.6302044276352256e-5,6.01640070833091e-6,0,0,448,0,200704,0
2016-09-05,64214,517972,178,0,148,0,10,0,3.4364791919254325e-4,0,0.002304793347245149,0,1.9306062875985574e-5,0,0,449,0,201601,0
2016-09-06,67321,530760,124,1,110,1,9,0,2.3362725148843167e-4,1.884090737809933e-6,0.0016339626565261955,1.4854205968419958e-5,1.6956816640289397e-5,0,0,450,0,202500,0
2016-09-07,68262,516725,99,1,88,1,5,0,1.9159127195316657e-4,1.935265373264309e-6,0.001289150625531042,1.4649438926489115e-5,9.676326866321545e-6,0,0,451,0,203401,0
2016-09-08,67282,481431,109,1,95,1,3,0,2.2640835342967113e-4,2.077140857152946e-6,0.0014119675396094052,1.4862816206414792e-5,6.231422571458839e-6,0,0,452,0,204304,0
2016-09-09,66218,451286,134,0,112,0,7,0,2.9692922005114276e-4,0,0.0016913830076414268,0,1.5511227913119395e-5,0,0,453,0,205209,0
2016-09-10,60541,398440,113,3,92,3,4,1,2.8360606364822807e-4,7.529364521634374e-6,0.0015196313242265573,4.955319535521382e-5,1.00391526955125e-5,2.509788173878125e-6,0,454,0,206116,0
2016-09-11,61243,399437,113,0,94,0,8,0,2.82898179187206e-4,0,0.0015348692911842986,0,2.0028189676970337e-5,0,0,455,0,207025,0
2016-09-12,63057,363518,95,1,80,1,1,0,2.613350645635154e-4,2.7508954164580573e-6,0.001268693404380164,1.585866755475205e-5,2.7508954164580573e-6,0,0,456,0,207936,0
2016-09-13,63019,345470,86,1,74,1,8,1,2.4893623180015633e-4,2.8946073465134455e-6,0.0011742490360050143,1.5868230216283978e-5,2.3156858772107564e-5,2.8946073465134455e-6,0,457,0,208849,0
2016-09-14,62384,326944,64,0,59,0,1,0,1.957521777429774e-4,0,9.457553218774045e-4,0,3.0586277772340218e-6,0,0,458,0,209764,0
2016-09-15,62656,325527,63,1,50,1,3,0,1.9353233372346995e-4,3.0719418051344437e-6,7.980081716036772e-4,1.5960163432073545e-5,9.21582541540333e-6,0,0,459,0,210681,0
2016-09-16,62246,316881,58,0,53,0,2,0,1.8303400961244126e-4,0,8.514603348006298e-4,0,6.311517572842802e-6,0,0,460,0,211600,0
2016-09-17,56793,293448,82,0,70,0,7,0,2.7943622038657616e-4,0,0.0012325462645044283,0,2.385431149641504e-5,0,0,461,0,212521,0
2016-09-18,56683,310188,57,0,51,0,4,0,1.8375952648071493e-4,0,8.997406629853748e-4,0,1.2895405367067713e-5,0,0,462,0,213444,0
2016-09-19,61358,326149,83,0,66,0,2,0,2.544849133371557e-4,0,0.0010756543564001434,0,6.1321665864374875e-6,0,0,463,0,214369,0
2016-09-20,62817,336993,66,0,61,0,4,0,1.958497654253946e-4,0,9.710747090755687e-4,0,1.1869682753054218e-5,0,0,464,0,215296,0
2016-09-21,62653,326815,106,1,98,1,6,0,3.243425179382831e-4,3.0598350748894637e-6,0.0015641709096132668,1.5960927649114967e-5,1.835901044933678e-5,0,0,465,0,216225,0
2016-09-22,62553,336032,105,0,104,0,4,0,3.124702409294353e-4,0,0.0016625901235752083,0,1.1903628225883249e-5,0,0,466,0,217156,0
2016-09-23,61743,318325,79,0,74,0,5,0,2.48174035969528e-4,0,0.0011985164310124225,0,1.5707217466425822e-5,0,0,467,0,218089,0
2016-09-24,56439,293064,95,0,88,0,2,0,3.2416127535282393e-4,0,0.0015592055139176811,0,6.824447902164715e-6,0,0,468,0,219024,0
2016-09-25,56865,309756,88,0,75,0,2,0,2.840945776675835e-4,0,0.0013189132155104195,0,6.456694946990534e-6,0,0,469,0,219961,0
2016-09-26,62218,327896,53,0,52,0,0,0,1.616366164881548e-4,0,8.357709987463436e-4,0,0,0,0,470,0,220900,0
2016-09-27,68242,436783,94,1,90,1,2,0,2.1520984104234827e-4,2.2894663940675345e-6,0.0013188359075056418,1.4653732305618241e-5,4.578932788135069e-6,0,0,471,0,221841,0
2016-09-28,62577,331673,69,0,66,0,1,0,2.0803622845392902e-4,0,0.001054700608849897,0,3.015017803680131e-6,0,0,472,0,222784,0
2016-09-29,62682,338180,65,0,59,0,4,0,1.922053344372819e-4,0,9.412590536358125e-4,0,1.182802058075581e-5,0,0,473,0,223729,0
2016-09-30,61556,322161,94,0,82,0,6,0,2.917795760504841e-4,0,0.001332120345701475,0,1.8624228258541537e-5,0,0,474,0,224676,0
2016-10-01,57509,302682,75,0,67,0,6,0,2.477848038535493e-4,0,0.001165035037994053,0,1.9822784308283942e-5,0,0,475,0,225625,0
2016-10-02,57422,325107,79,0,72,0,10,0,2.4299692101369702e-4,0,0.0012538748214969873,0,3.0759103925784436e-5,0,0,476,0,226576,0
2016-10-03,62132,336439,125,0,113,0,5,0,3.715383769420311e-4,0,0.001818708555977596,0,1.4861535077681243e-5,0,0,477,0,227529,0
2016-10-04,62826,344397,125,0,119,0,3,0,3.629532196854212e-4,0,0.0018941202686785727,0,8.710877272450108e-6,0,0,478,0,228484,0
2016-10-05,64710,370483,93,1,80,1,4,0,2.5102366370386765e-4,2.69917917961148e-6,0.0012362849636841293,1.5453562046051616e-5,1.079671671844592e-5,0,0,479,0,229441,0
2016-10-06,63195,344964,105,1,95,1,3,0,3.0437958743521063e-4,2.8988532136686727e-6,0.0015032834876176912,1.5824036711765172e-5,8.696559641006019e-6,0,0,480,0,230400,0
2016-10-07,62444,334269,90,0,86,0,3,0,2.6924423144234134e-4,0,0.0013772340016654924,0,8.974807714744712e-6,0,0,481,0,231361,0
2016-10-08,58457,328490,100,0,90,0,3,0,3.044232701147676e-4,0,0.0015395932052619874,0,9.132698103443027e-6,0,0,482,0,232324,0
2016-10-09,57845,330419,134,0,121,0,4,0,4.055456859321044e-4,0,0.0020917970438240124,0,1.2105841371107593e-5,0,0,483,0,233289,0
2016-10-10,66665,435290,138,0,124,0,1,0,3.17030025959705e-4,0,0.001860046501162529,0,2.2973190286935146e-6,0,0,484,0,234256,0
2016-10-11,63702,355660,95,1,92,1,5,0,2.671090367204634e-4,2.8116740707417195e-6,0.0014442246711249254,1.5698094251357886e-5,1.4058370353708598e-5,0,0,485,0,235225,0
2016-10-12,63361,351725,79,0,73,0,3,0,2.2460729262918473e-4,0,0.0011521282808036489,0,8.529390859336129e-6,0,0,486,0,236196,0
2016-10-13,63784,359965,88,1,75,1,6,0,2.4446821218729596e-4,2.778047865764727e-6,0.001175843471717045,1.567791295622727e-5,1.6668287194588363e-5,0,0,487,0,237169,0
2016-10-14,62622,355498,84,0,80,0,3,0,2.3628824916033283e-4,0,0.0012775063076873943,0,8.438866041440459e-6,0,0,488,0,238144,0
2016-10-15,57200,311990,61,0,58,0,4,0,1.9551908715022918e-4,0,0.001013986013986014,0,1.2820923747556011e-5,0,0,489,0,239121,0
2016-10-16,57136,328897,79,0,70,0,5,0,2.4019677893078988e-4,0,0.0012251470176421171,0,1.520232778042974e-5,0,0,490,0,240100,0
2016-10-17,61662,346980,85,1,75,1,2,0,2.4497089169404576e-4,2.8820104905181854e-6,0.0012163082611657099,1.6217443482209466e-5,5.764020981036371e-6,0,0,491,0,241081,0
2016-10-18,62802,356372,96,0,88,0,5,0,2.6938143288473843e-4,0,0.001401229260214643,0,1.4030282962746793e-5,0,0,492,0,242064,0
2016-10-19,63959,369665,82,1,66,1,5,0,2.2182246087673976e-4,2.7051519619114605e-6,0.0010319110680279554,1.563501618224175e-5,1.3525759809557302e-5,0,0,493,0,243049,0
2016-10-20,66870,433146,122,3,115,2,7,0,2.8166022542052793e-4,6.926071116898228e-6,0.0017197547480185434,2.990877822640945e-5,1.6160832606095866e-5,0,0,494,0,244036,0
2016-10-21,60380,323195,111,1,102,1,5,0,3.4344590726960504e-4,3.0941072726991447e-6,0.001689301093077178,1.6561775422325274e-5,1.547053636349572e-5,0,0,495,0,245025,0
2016-10-22,56735,314171,98,0,87,0,4,0,3.119320370116911e-4,0,0.0015334449634264564,0,1.2731919878028208e-5,0,0,496,0,246016,0
2016-10-23,57718,339672,119,1,94,1,5,0,3.503379731034645e-4,2.9440165807013824e-6,0.0016286080598773346,1.7325617658269516e-5,1.4720082903506913e-5,0,0,497,0,247009,0
2016-10-24,62795,364497,95,0,75,0,3,0,2.606331465005199e-4,0,0.001194362608487937,0,8.230520415805892e-6,0,0,498,0,248004,0
2016-10-25,62746,366479,98,0,86,0,4,0,2.674095923640918e-4,0,0.0013706052975488478,0,1.0914677239350685e-5,0,0,499,0,249001,0
2016-10-26,63931,377282,128,2,102,2,9,0,3.3926876977963434e-4,5.301074527806787e-6,0.0015954701162190486,3.128372776900095e-5,2.385483537513054e-5,0,0,500,0,250000,0
2016-10-27,64492,381342,79,0,70,0,2,0,2.0716312391501593e-4,0,0.0010854059418222415,0,5.2446360484814155e-6,0,0,501,0,251001,0
2016-10-28,63476,374052,95,0,86,0,5,0,2.5397538310181474e-4,0,0.0013548427752221313,0,1.3367125426411301e-5,0,0,502,0,252004,0
2016-10-29,57567,331745,68,0,56,0,7,0,2.0497671404241208e-4,0,9.727795438358782e-4,0,2.1100544092601246e-5,0,0,503,0,253009,0
2016-10-30,57001,339692,73,0,63,0,5,0,2.149005569751422e-4,0,0.0011052437676531991,0,1.4719216231174123e-5,0,0,504,0,254016,0
2016-10-31,64447,389549,102,2,85,1,8,1,2.6184125745413284e-4,5.134142303022213e-6,0.0013189132155104195,1.5516626064828464e-5,2.0536569212088852e-5,2.5670711515111065e-6,0,505,0,255025,0
2016-11-01,63905,379629,135,0,121,0,8,0,3.5561034589032974e-4,0,0.0018934355684218761,0,2.1073205682389912e-5,0,0,506,0,256036,0
2016-11-02,64754,398438,106,0,93,0,10,0,2.660388818335601e-4,0,0.0014362047132223492,0,2.5098007720147176e-5,0,0,507,0,257049,0
2016-11-03,68810,467209,122,0,115,0,3,0,2.6112510675094014e-4,0,0.0016712687109431768,0,6.421109182400168e-6,0,0,508,0,258064,0
2016-11-04,63423,378994,87,0,81,0,4,0,2.2955508530478054e-4,0,0.001277139208173691,0,1.0554256795622094e-5,0,0,509,0,259081,0
2016-11-05,58255,359285,80,0,78,0,3,0,2.2266445857745243e-4,0,0.0013389408634451978,0,8.349917196654466e-6,0,0,510,0,260100,0
2016-11-06,58090,384386,120,0,113,0,11,0,3.121861878424292e-4,0,0.0019452573592700982,0,2.8617067218889347e-5,0,0,511,0,261121,0
2016-11-07,63473,392995,112,0,102,0,8,0,2.8499090319215257e-4,0,0.0016069824964945725,0,2.0356493085153755e-5,0,0,512,0,262144,0
2016-11-08,69242,455968,138,0,123,0,6,0,3.026528177415959e-4,0,0.001776378498599116,0,1.3158818162678083e-5,0,0,513,1,263169,1
2016-11-09,80047,777732,949,1,814,1,24,0,0.001220214675492329,1.2857899636378598e-6,0.010169025697402776,1.2492660561919872e-5,3.085895912730864e-5,0,1,514,2,264196,4
2016-11-10,66737,423409,356,0,321,0,4,0,8.407945981308853e-4,0,0.004809925528567361,0,9.447130316077363e-6,0,1,515,3,265225,9
2016-11-11,66371,406770,311,2,267,1,8,0,7.645598249625095e-4,4.916783440273373e-6,0.004022841301170692,1.506682135269922e-5,1.9667133761093493e-5,0,1,516,4,266256,16
2016-11-12,58247,355764,208,1,177,1,7,0,5.846572446903003e-4,2.8108521379341363e-6,0.0030387831132933883,1.7168266176798805e-5,1.9675964965538953e-5,0,1,517,5,267289,25
2016-11-13,58728,383811,149,1,121,1,5,0,3.8821190638100526e-4,2.6054490361141293e-6,0.002060346001907097,1.7027652908323118e-5,1.3027245180570646e-5,0,1,518,6,268324,36
2016-11-14,63189,402583,152,1,139,1,7,0,3.775618940690491e-4,2.483959829401639e-6,0.002199749956479767,1.5825539255250122e-5,1.738771880581147e-5,0,1,519,7,269361,49
2016-11-15,63345,405571,134,1,112,1,8,0,3.3039837660976744e-4,2.4656595269385632e-6,0.001768095350856421,1.5786565632646618e-5,1.9725276215508506e-5,0,1,520,8,270400,64
2016-11-16,64752,411296,154,1,130,1,7,0,3.7442620399906636e-4,2.4313389870069245e-6,0.002007659995058068,1.5443538423523598e-5,1.701937290904847e-5,0,1,521,9,271441,81
2016-11-17,63996,399846,123,0,116,0,5,0,3.0761843309674223e-4,0,0.0018126132883305207,0,1.2504814353526108e-5,0,1,522,10,272484,100
2016-11-18,63153,388013,149,1,141,1,6,0,3.84007752317577e-4,2.577233237030718e-6,0.0022326730321599922,1.5834560511772997e-5,1.5463399422184307e-5,0,1,523,11,273529,121
2016-11-19,58644,381730,127,0,116,0,7,0,3.326958845257119e-4,0,0.0019780369688288655,0,1.8337568438425064e-5,0,1,524,12,274576,144
2016-11-20,58069,382568,142,0,124,0,6,0,3.711758432487819e-4,0,0.002135390655943791,0,1.5683486334455575e-5,0,1,525,13,275625,169
2016-11-21,62546,417435,131,3,117,1,6,0,3.1382131349790986e-4,7.1867476373567144e-6,0.0018706232213091165,1.598823266076168e-5,1.4373495274713429e-5,0,1,526,14,276676,196
2016-11-22,62627,405962,294,2,251,1,2,0,7.24205713835285e-4,4.926569481872688e-6,0.004007856036533764,1.59675539304134e-5,4.926569481872688e-6,0,1,527,15,277729,225
2016-11-23,62699,403093,174,0,146,0,2,0,4.3166217225305327e-4,0,0.00232858578286735,0,4.961634163828199e-6,0,1,528,16,278784,256
2016-11-24,62788,401314,147,2,131,2,8,0,3.6629671529027146e-4,4.983628779459476e-6,0.002086385933617889,3.185322036057845e-5,1.9934515117837904e-5,0,1,529,17,279841,289
2016-11-25,58408,366373,97,1,85,1,2,0,2.647575012350801e-4,2.7294587756193826e-6,0.0014552800986166279,1.712094233666621e-5,5.458917551238765e-6,0,1,530,18,280900,324
2016-11-26,57716,390131,150,0,124,0,4,0,3.8448623667434784e-4,0,0.0021484510361078385,0,1.0252966311315942e-5,0,1,531,19,281961,361
2016-11-27,57095,396104,93,0,81,0,5,0,2.347868236624725e-4,0,0.001418688151326736,0,1.262294750873508e-5,0,1,532,20,283024,400
2016-11-28,62141,417366,126,1,104,1,3,0,3.018933022814508e-4,2.3959785895353237e-6,0.0016736132344184998,1.609243494633173e-5,7.187935768605972e-6,0,1,533,21,284089,441
2016-11-29,64187,439665,88,1,81,1,3,0,2.0015238875052596e-4,2.274458963074159e-6,0.0012619377755620296,1.5579478710642342e-5,6.823376889222476e-6,0,1,534,22,285156,484
2016-11-30,64114,410078,106,0,98,0,4,0,2.5848740971229865e-4,0,0.0015285273107277662,0,9.754241875935798e-6,0,1,535,23,286225,529
2016-12-01,62175,354488,57,0,56,0,1,0,1.6079528785177495e-4,0,9.006835544833132e-4,0,2.8209699623118414e-6,0,1,536,24,287296,576
2016-12-02,60694,339644,67,0,65,0,2,0,1.9726537197771785e-4,0,0.0010709460572709,0,5.88851856649904e-6,0,1,537,25,288369,625
2016-12-03,55658,298220,78,1,66,1,2,0,2.6155187445510024e-4,3.3532291596807726e-6,0.001185813360163858,1.7966869093391787e-5,6.706458319361545e-6,0,1,538,26,289444,676
2016-12-04,55836,310514,86,0,76,0,1,0,2.769601370630632e-4,0,0.0013611290207034888,0,3.2204667100356182e-6,0,1,539,27,290521,729
2016-12-05,60572,327913,97,1,78,1,1,0,2.958101691607225e-4,3.049589372790954e-6,0.0012877237007198046,1.6509278214356467e-5,3.049589372790954e-6,0,1,540,28,291600,784
2016-12-06,61060,333575,97,0,90,0,2,0,2.907891778460616e-4,0,0.001473960039305601,0,5.995653151465188e-6,0,1,541,29,292681,841
2016-12-07,61899,337611,78,0,68,0,2,0,2.310351262251526e-4,0,0.0010985637893988595,0,5.923977595516734e-6,0,1,542,30,293764,900
2016-12-08,60852,329772,75,0,71,0,2,0,2.274298606309814e-4,0,0.0011667652665483467,0,6.064796283492838e-6,0,1,543,31,294849,961
2016-12-09,60870,333142,81,1,69,1,4,0,2.4313956210865036e-4,3.0017229889956834e-6,0.001133563331690488,1.642845408247084e-5,1.2006891955982733e-5,0,1,544,32,295936,1024
2016-12-10,55301,294084,80,0,77,0,2,0,2.720311203601692e-4,0,0.001392379884631381,0,6.8007780090042304e-6,0,1,545,33,297025,1089
2016-12-11,54984,304753,78,0,71,0,5,0,2.559449783923374e-4,0,0.0012912847373781464,0,1.6406729384124193e-5,0,1,546,34,298116,1156
2016-12-12,60147,336147,109,0,95,0,4,0,3.242628968873737e-4,0,0.0015794636473972102,0,1.1899555849077933e-5,0,1,547,35,299209,1225
2016-12-13,60637,333998,89,0,81,0,5,0,2.664686614889909e-4,0,0.0013358180648778799,0,1.4970149521853424e-5,0,1,548,36,300304,1296
2016-12-14,61059,334866,88,0,73,0,10,0,2.6279168383771417e-4,0,0.0011955649453806974,0,2.9862691345194793e-5,0,1,549,37,301401,1369
2016-12-15,60650,329366,93,0,68,0,10,0,2.823606565340685e-4,0,0.0011211871393239901,0,3.0361360917641774e-5,0,1,550,38,302500,1444
2016-12-16,59552,314087,79,0,75,0,1,0,2.515226672864525e-4,0,0.0012594035464803869,0,3.183831231474082e-6,0,1,551,39,303601,1521
2016-12-17,54489,280858,77,0,71,0,3,0,2.7415989574802925e-4,0,0.001303015287489218,0,1.0681554379793348e-5,0,1,552,40,304704,1600
2016-12-18,53752,293212,86,1,69,1,1,0,2.933031390256879e-4,3.4105016165777664e-6,0.0012836731656496502,1.86039589224587e-5,3.4105016165777664e-6,0,1,553,41,305809,1681
2016-12-19,58104,323100,83,0,78,0,3,0,2.568864128752708e-4,0,0.0013424204874019,0,9.285051067780874e-6,0,1,554,42,306916,1764
2016-12-20,58261,321545,99,0,93,0,5,0,3.0788847595204403e-4,0,0.0015962650829886202,0,1.5549923027881012e-5,0,1,555,43,308025,1849
2016-12-21,58744,325883,90,0,81,0,7,0,2.761727368411362e-4,0,0.0013788642244314314,0,2.1480101754310596e-5,0,1,556,44,309136,1936
2016-12-22,58640,320501,87,0,79,0,3,0,2.714500110764085e-4,0,0.0013472032742155526,0,9.360345209531327e-6,0,1,557,45,310249,2025
2016-12-23,57725,317767,74,1,68,1,4,0,2.328750310762288e-4,3.1469598794084973e-6,0.0011779991338241663,1.7323516673884798e-5,1.2587839517633989e-5,0,1,558,46,311364,2116
2016-12-24,55306,304362,88,1,69,1,1,0,2.891293919740309e-4,3.2855612724321694e-6,0.0012476042382381658,1.8081220844031388e-5,3.2855612724321694e-6,0,1,559,47,312481,2209
2016-12-25,55580,303861,106,0,92,0,2,0,3.4884371472482484e-4,0,0.0016552716804605974,0,6.581956881600469e-6,0,1,560,48,313600,2304
2016-12-26,53003,294012,241,3,181,3,7,0,8.196944342407793e-4,1.0203665156524224e-5,0.0034149010433371695,5.660056977906911e-5,2.3808552031889855e-5,0,1,561,49,314721,2401
2016-12-27,56226,324802,199,1,155,1,2,0,6.126809563980518e-4,3.0787987758696068e-6,0.002756731761106961,1.7785366200690072e-5,6.1575975517392135e-6,0,1,562,50,315844,2500
2016-12-28,56219,331451,119,3,98,2,2,0,3.590274278852681e-4,9.0511116273597e-6,0.0017431829096924527,3.5575161422294955e-5,6.0340744182398e-6,0,1,563,51,316969,2601
2016-12-29,57173,352410,120,0,92,0,6,0,3.405124712692602e-4,0,0.001609151172756371,0,1.702562356346301e-5,0,1,564,52,318096,2704
