country,year,PIRI,mu_D0,mu_D1,std,AIShame
COSTA-RI,1990,0.0,-1.1102230246251565e-15,0.3504799854788007,0.156872735781977,0.0
COSTA-RI,1991,0.0,4.440892098500626e-16,0.35047998547880227,0.15687273578197344,0.0
COSTA-RI,1992,3.0,3.0000000000000115,3.350479985478813,0.15687273578197486,0.0
COSTA-RI,1993,0.0,2.4424906541753444e-15,0.35047998547880427,0.15687273578197275,0.0
COSTA-RI,1994,1.0,1.0000000000000002,1.350479985478802,0.156872735781977,0.0
COSTA-RI,1995,1.0,1.0000000000000018,1.3504799854788037,0.15687273578197417,0.0
COSTA-RI,1996,1.0,0.999999999999996,1.3504799854787979,0.15687273578197417,0.0
COSTA-RI,1997,1.0,1.0,1.3504799854788019,0.15687273578197417,0.0
COSTA-RI,1998,1.0,1.0000000000000018,1.3504799854788037,0.15687273578197558,0.0
COSTA-RI,1999,1.0,1.000000000000002,1.3504799854788039,0.15687273578197275,0.0
COSTA-RI,2000,2.0,1.9999999999999953,2.350479985478797,0.15687273578197486,0.0
CROATIA,1994,4.0,3.9999999999999893,4.350479985478791,0.15687273578198052,0.0
CROATIA,1995,6.0,5.649520014521201,6.000000000000003,0.1575228414501509,1.0
CROATIA,1996,1.0,0.6495200145211875,0.9999999999999893,0.15752284145015513,1.0
CROATIA,1997,0.0,-0.3504799854787912,1.0602629885170245e-14,0.1575228414501502,1.0
CROATIA,1998,3.0,2.649520014521192,2.999999999999994,0.1575228414501488,1.0
CROATIA,1999,1.0,0.6495200145212083,1.0000000000000102,0.15752284145014808,1.0
CROATIA,2000,2.0,1.9999999999999953,2.350479985478797,0.15687273578197344,0.0
CYPRUS,1983,0.0,-2.220446049250313e-16,0.3504799854788016,0.1568727357819791,0.0
CYPRUS,1984,2.0,1.9999999999999865,2.3504799854787883,0.15687273578197344,0.0
CYPRUS,1985,0.0,1.5543122344752192e-15,0.3504799854788034,0.1568727357819777,0.0
CYPRUS,1986,0.0,-3.774758283725532e-15,0.35047998547879805,0.1568727357819791,0.0
CYPRUS,1987,1.0,0.9999999999999958,1.3504799854787977,0.1568727357819791,0.0
CYPRUS,1988,0.0,-6.439293542825908e-15,0.3504799854787954,0.15687273578197983,0.0
CYPRUS,1989,0.0,3.3306690738754696e-15,0.35047998547880516,0.1568727357819791,0.0
CYPRUS,1990,1.0,0.649520014521199,1.0000000000000009,0.1575228414501516,1.0
CYPRUS,1991,3.0,3.000000000000008,3.3504799854788097,0.15687273578197627,0.0
CYPRUS,1992,1.0,0.649520014521199,1.0000000000000009,0.1575228414501509,1.0
CYPRUS,1993,2.0,1.9999999999999984,2.3504799854788003,0.15687273578197627,0.0
CYPRUS,1994,2.0,1.649520014521192,1.9999999999999938,0.1575228414501516,1.0
CYPRUS,1995,3.0,3.0000000000000053,3.3504799854788074,0.15687273578197558,0.0
CYPRUS,1996,1.0,0.6495200145212057,1.0000000000000075,0.15752284145015302,1.0
CYPRUS,1997,1.0,0.6495200145211932,0.9999999999999951,0.1575228414501495,1.0
CYPRUS,1998,1.0,0.6495200145211932,0.9999999999999951,0.1575228414501509,1.0
CYPRUS,1999,1.0,0.9999999999999936,1.3504799854787954,0.156872735781977,0.0
CYPRUS,2000,1.0,0.9999999999999993,1.3504799854788012,0.156872735781977,0.0
CZECH REP,1990,0.0,2.220446049250313e-15,0.35047998547880405,0.15687273578198194,0.0
CZECH REP,1991,0.0,3.774758283725532e-15,0.3504799854788056,0.15687273578197558,0.0
CZECH REP,1992,0.0,0.0,0.3504799854788018,0.1568727357819791,0.0
CZECH REP,1993,0.0,5.329070518200751e-15,0.35047998547880715,0.156872735781977,0.0
CZECH REP,1994,2.0,2.000000000000006,2.3504799854788083,0.156872735781977,0.0
CZECH REP,1995,3.0,2.6495200145212,3.0000000000000018,0.1575228414501516,1.0
CZECH REP,1996,0.0,1.4432899320127035e-15,0.35047998547880327,0.1568727357819784,0.0
CZECH REP,1997,0.0,4.107825191113079e-15,0.35047998547880593,0.1568727357819777,0.0
CZECH REP,1998,1.0,1.0000000000000056,1.3504799854788074,0.1568727357819784,0.0
CZECH REP,1999,0.0,-1.5543122344752192e-15,0.35047998547880027,0.15687273578197558,0.0
CZECH REP,2000,1.0,1.0000000000000038,1.3504799854788057,0.15687273578197627,0.0
DENMARK,1983,0.0,-1.1102230246251565e-15,0.3504799854788007,0.15687273578198407,0.0
DENMARK,1984,0.0,-6.439293542825908e-15,0.3504799854787954,0.15687273578198194,0.0
DENMARK,1985,0.0,-9.325873406851315e-15,0.3504799854787925,0.15687273578197983,0.0
DENMARK,1986,0.0,-5.551115123125783e-15,0.3504799854787963,0.15687273578198124,0.0
DENMARK,1987,0.0,-7.993605777301127e-15,0.35047998547879383,0.15687273578198194,0.0
DENMARK,1988,0.0,-6.439293542825908e-15,0.3504799854787954,0.1568727357819791,0.0
DENMARK,1989,0.0,8.881784197001252e-16,0.3504799854788027,0.15687273578197983,0.0
DENMARK,1990,0.0,-5.551115123125783e-15,0.3504799854787963,0.15687273578198407,0.0
DENMARK,1991,0.0,-7.549516567451064e-15,0.3504799854787943,0.15687273578198052,0.0
DENMARK,1992,0.0,-7.105427357601002e-15,0.3504799854787947,0.15687273578198266,0.0
DENMARK,1993,0.0,-1.1102230246251565e-15,0.3504799854788007,0.1568727357819784,0.0
DENMARK,1994,0.0,-0.3504799854788019,-5.551115123125783e-17,0.1575228414501509,1.0
DENMARK,1995,0.0,-0.3504799854788052,-3.3861802251067274e-15,0.1575228414501509,1.0
DENMARK,1996,0.0,-2.220446049250313e-15,0.3504799854787996,0.15687273578198194,0.0
DENMARK,1997,0.0,8.881784197001252e-16,0.3504799854788027,0.1568727357819784,0.0
DENMARK,1998,0.0,-1.9984014443252818e-15,0.3504799854787998,0.15687273578198052,0.0
DENMARK,1999,0.0,6.661338147750939e-16,0.3504799854788025,0.15687273578198194,0.0
DENMARK,2000,1.0,0.9999999999999989,1.3504799854788008,0.15687273578198052,0.0
DOM-REP,1983,1.0,0.9999999999999998,1.3504799854788017,0.156872735781977,0.0
DOM-REP,1984,2.0,1.9999999999999922,2.350479985478794,0.15687273578197344,0.0
DOM-REP,1985,1.0,0.9999999999999909,1.3504799854787928,0.15687273578197558,0.0
DOM-REP,1986,2.0,1.9999999999999967,2.3504799854787986,0.15687273578197558,0.0
DOM-REP,1987,2.0,1.9999999999999962,2.350479985478798,0.15687273578197558,0.0
DOM-REP,1988,0.0,-1.9984014443252818e-15,0.3504799854787998,0.156872735781977,0.0
DOM-REP,1989,1.0,0.9999999999999949,1.3504799854787968,0.15687273578197558,0.0
DOM-REP,1990,3.0,2.9999999999999947,3.3504799854787968,0.15687273578197627,0.0
DOM-REP,1991,3.0,2.9999999999999964,3.3504799854787986,0.15687273578197417,0.0
DOM-REP,1992,4.0,3.999999999999994,4.350479985478795,0.156872735781977,0.0
DOM-REP,1993,3.0,2.9999999999999982,3.3504799854788,0.15687273578197627,0.0
DOM-REP,1994,6.0,5.649520014521202,6.0000000000000036,0.15752284145015302,1.0
DOM-REP,1995,4.0,3.9999999999999973,4.350479985478799,0.15687273578197558,0.0
DOM-REP,1996,4.0,3.999999999999992,4.350479985478794,0.1568727357819784,0.0
DOM-REP,1997,4.0,3.6495200145211983,4.0,0.15752284145015513,1.0
DOM-REP,1998,6.0,6.00000000000001,6.350479985478811,0.15687273578197558,0.0
DOM-REP,1999,4.0,3.9999999999999964,4.350479985478798,0.156872735781977,0.0
DOM-REP,2000,4.0,3.649520014521192,3.9999999999999942,0.15752284145015444,1.0
ECUADOR,1983,3.0,2.9999999999999956,3.350479985478797,0.15687273578197344,0.0
ECUADOR,1984,3.0,2.9999999999999973,3.350479985478799,0.15687273578197344,0.0
ECUADOR,1985,5.0,5.0,5.350479985478802,0.15687273578197344,0.0
ECUADOR,1986,5.0,4.999999999999998,5.3504799854788,0.15687273578197558,0.0
ECUADOR,1987,5.0,4.999999999999997,5.350479985478799,0.15687273578197417,0.0
ECUADOR,1988,4.0,4.000000000000002,4.350479985478803,0.156872735781977,0.0
ECUADOR,1989,2.0,2.0000000000000044,2.350479985478806,0.156872735781977,0.0
ECUADOR,1990,4.0,4.0,4.350479985478802,0.15687273578197417,0.0
ECUADOR,1991,3.0,2.999999999999999,3.3504799854788008,0.15687273578197558,0.0
ECUADOR,1992,5.0,5.0,5.350479985478802,0.15687273578197486,0.0
ECUADOR,1993,4.0,3.999999999999999,4.350479985478801,0.15687273578197558,0.0
ECUADOR,1994,2.0,1.9999999999999896,2.3504799854787914,0.1568727357819777,0.0
ECUADOR,1995,3.0,2.6495200145211957,2.999999999999998,0.1575228414501474,1.0
ECUADOR,1996,4.0,3.6495200145211957,3.9999999999999973,0.1575228414501509,1.0
ECUADOR,1997,4.0,3.999999999999993,4.3504799854787946,0.15687273578197558,0.0
ECUADOR,1998,2.0,1.9999999999999927,2.3504799854787946,0.15687273578198194,0.0
ECUADOR,1999,5.0,4.649520014521187,4.9999999999999885,0.15752284145015233,1.0
ECUADOR,2000,2.0,1.9999999999999976,2.3504799854787994,0.15687273578197558,0.0
EGYPT.UAR,1983,4.0,3.6495200145211983,4.0,0.15752284145015233,1.0
EGYPT.UAR,1984,4.0,3.9999999999999947,4.350479985478796,0.15687273578197983,0.0
EGYPT.UAR,1985,2.0,1.9999999999999873,2.3504799854787892,0.15687273578197558,0.0
EGYPT.UAR,1986,3.0,2.9999999999999956,3.350479985478797,0.15687273578197417,0.0
EGYPT.UAR,1987,4.0,3.9999999999999982,4.3504799854788,0.15687273578197344,0.0
EGYPT.UAR,1988,4.0,3.649520014521195,3.999999999999997,0.1575228414501502,1.0
EGYPT.UAR,1989,4.0,3.649520014521203,4.000000000000004,0.15752284145015444,1.0
EGYPT.UAR,1990,4.0,3.6495200145211966,3.9999999999999987,0.15752284145015513,1.0
EGYPT.UAR,1991,3.0,2.6495200145211957,2.999999999999998,0.15752284145015513,1.0
EGYPT.UAR,1992,4.0,3.9999999999999947,4.350479985478796,0.15687273578197983,0.0
EGYPT.UAR,1993,5.0,4.6495200145211975,4.999999999999999,0.15752284145015233,1.0
EGYPT.UAR,1994,5.0,4.649520014521198,5.0,0.1575228414501509,1.0
EGYPT.UAR,1995,4.0,3.6495200145211957,3.9999999999999973,0.15752284145015372,1.0
EGYPT.UAR,1996,5.0,4.6495200145211975,4.999999999999999,0.15752284145015302,1.0
EGYPT.UAR,1997,4.0,3.649520014521194,3.9999999999999956,0.15752284145015444,1.0
EGYPT.UAR,1998,3.0,2.649520014521184,2.9999999999999862,0.1575228414501488,1.0
EGYPT.UAR,1999,5.0,4.649520014521203,5.000000000000004,0.1575228414501488,1.0
EGYPT.UAR,2000,4.0,3.649520014521202,4.0000000000000036,0.15752284145015372,1.0
EL-SALVA,1983,8.0,7.999999999999988,8.350479985478788,0.1568727357819784,0.0
EL-SALVA,1984,8.0,7.6495200145211975,7.999999999999999,0.1575228414501495,1.0
EL-SALVA,1985,7.0,6.999999999999995,7.350479985478796,0.1568727357819791,0.0
EL-SALVA,1986,7.0,6.999999999999998,7.3504799854788,0.156872735781977,0.0
EL-SALVA,1987,5.0,4.649520014521201,5.000000000000003,0.1575228414501516,1.0
EL-SALVA,1988,7.0,6.649520014521203,7.000000000000004,0.1575228414501509,1.0
EL-SALVA,1989,8.0,7.649520014521201,8.000000000000002,0.15752284145015233,1.0
EL-SALVA,1990,7.0,6.649520014521192,6.999999999999994,0.15752284145014808,1.0
EL-SALVA,1991,7.0,6.999999999999994,7.350479985478795,0.15687273578197627,0.0
EL-SALVA,1992,3.0,3.000000000000006,3.350479985478808,0.1568727357819777,0.0
EL-SALVA,1993,3.0,2.999999999999999,3.3504799854788008,0.15687273578197627,0.0
EL-SALVA,1994,2.0,1.6495200145212003,2.000000000000002,0.15752284145014808,1.0
EL-SALVA,1995,0.0,-5.551115123125783e-15,0.3504799854787963,0.1568727357819784,0.0
EL-SALVA,1996,3.0,2.6495200145211966,2.9999999999999987,0.1575228414501516,1.0
EL-SALVA,1997,1.0,0.9999999999999953,1.3504799854787972,0.15687273578197983,0.0
EL-SALVA,1998,2.0,2.000000000000001,2.3504799854788025,0.1568727357819791,0.0
EL-SALVA,1999,3.0,3.0,3.3504799854788017,0.15687273578197627,0.0
EL-SALVA,2000,2.0,1.649520014521199,2.000000000000001,0.1575228414501502,1.0
ERITREA,1995,2.0,2.000000000000001,2.3504799854788025,0.15687273578198266,0.0
ERITREA,1996,4.0,4.000000000000001,4.3504799854788025,0.1568727357819777,0.0
ERITREA,1997,3.0,3.0000000000000018,3.3504799854788034,0.1568727357819784,0.0
ERITREA,1998,2.0,1.6495200145212026,2.0000000000000044,0.15752284145015372,1.0
ERITREA,1999,4.0,3.6495200145211992,4.000000000000001,0.15752284145014808,1.0
ERITREA,2000,2.0,1.6495200145211946,1.9999999999999964,0.1575228414501509,1.0
ESTONIA,1994,1.0,0.6495200145211992,1.000000000000001,0.1575228414501495,1.0
ESTONIA,1995,1.0,0.9999999999999953,1.3504799854787972,0.15687273578197627,0.0
ESTONIA,1996,1.0,0.9999999999999971,1.350479985478799,0.15687273578197627,0.0
ESTONIA,1997,1.0,0.9999999999999993,1.3504799854788012,0.15687273578197627,0.0
ESTONIA,1998,1.0,1.0000000000000029,1.3504799854788048,0.156872735781977,0.0
ESTONIA,1999,1.0,0.9999999999999978,1.3504799854787997,0.15687273578197983,0.0
ESTONIA,2000,0.0,-6.661338147750939e-15,0.35047998547879516,0.15687273578197983,0.0
ETHIOPIA,1983,8.0,7.9999999999999964,8.350479985478797,0.1568727357819784,0.0
ETHIOPIA,1984,6.0,5.999999999999999,6.350479985478801,0.1568727357819784,0.0
ETHIOPIA,1985,5.0,4.99999999999999,5.350479985478792,0.15687273578197983,0.0
ETHIOPIA,1986,7.0,6.999999999999998,7.3504799854788,0.1568727357819791,0.0
ETHIOPIA,1987,7.0,6.9999999999999964,7.350479985478798,0.15687273578197486,0.0
ETHIOPIA,1988,7.0,6.9999999999999964,7.350479985478798,0.15687273578198194,0.0
ETHIOPIA,1989,7.0,6.64952001452119,6.999999999999992,0.1575228414501495,1.0
FIJI,1983,0.0,-3.3306690738754696e-15,0.3504799854787985,0.15687273578197344,0.0
FIJI,1984,0.0,-1.9984014443252818e-15,0.3504799854787998,0.15687273578197486,0.0
FIJI,1985,0.0,-1.9984014443252818e-15,0.3504799854787998,0.15687273578198124,0.0
FIJI,1986,0.0,1.9984014443252818e-15,0.3504799854788038,0.15687273578198052,0.0
FIJI,1987,5.0,5.000000000000001,5.3504799854788025,0.1568727357819777,0.0
FIJI,1988,2.0,1.9999999999999984,2.3504799854788003,0.156872735781977,0.0
FIJI,1989,2.0,2.0000000000000044,2.350479985478806,0.15687273578198194,0.0
FIJI,1990,2.0,1.999999999999998,2.3504799854788,0.1568727357819791,0.0
FIJI,1991,0.0,-4.218847493575595e-15,0.3504799854787976,0.1568727357819777,0.0
FIJI,1992,0.0,-6.661338147750939e-16,0.35047998547880116,0.15687273578198266,0.0
FIJI,1993,1.0,0.999999999999998,1.3504799854787999,0.1568727357819784,0.0
FIJI,1994,0.0,-3.3306690738754696e-15,0.3504799854787985,0.15687273578198052,0.0
FIJI,1995,0.0,-2.886579864025407e-15,0.35047998547879894,0.1568727357819777,0.0
FIJI,1996,1.0,0.999999999999998,1.3504799854787999,0.15687273578197486,0.0
FIJI,1997,1.0,0.999999999999998,1.3504799854787999,0.156872735781977,0.0
FIJI,1998,1.0,0.6495200145212021,1.000000000000004,0.1575228414501474,1.0
FIJI,1999,1.0,0.6495200145212017,1.0000000000000036,0.1575228414501488,1.0
FIJI,2000,1.0,0.6495200145211959,0.9999999999999978,0.15752284145015372,1.0
FINLAND,1983,0.0,-5.773159728050814e-15,0.35047998547879605,0.15687273578197983,0.0
FINLAND,1984,0.0,-2.6645352591003757e-15,0.35047998547879916,0.15687273578198335,0.0
FINLAND,1985,0.0,-2.4424906541753444e-15,0.3504799854787994,0.156872735781977,0.0
FINLAND,1986,0.0,-2.220446049250313e-15,0.3504799854787996,0.15687273578198052,0.0
FINLAND,1987,1.0,1.000000000000001,1.350479985478803,0.15687273578198407,0.0
FINLAND,1988,0.0,1.3322676295501878e-15,0.35047998547880316,0.15687273578198266,0.0
FINLAND,1989,0.0,3.3306690738754696e-15,0.35047998547880516,0.1568727357819784,0.0
FINLAND,1990,0.0,2.220446049250313e-16,0.35047998547880205,0.1568727357819791,0.0
FINLAND,1991,0.0,-3.552713678800501e-15,0.3504799854787983,0.156872735781977,0.0
FINLAND,1992,0.0,6.661338147750939e-16,0.3504799854788025,0.1568727357819777,0.0
FINLAND,1993,0.0,-4.218847493575595e-15,0.3504799854787976,0.15687273578198407,0.0
FINLAND,1994,0.0,-7.771561172376096e-15,0.35047998547879405,0.15687273578198266,0.0
FINLAND,1995,0.0,-7.549516567451064e-15,0.3504799854787943,0.15687273578198407,0.0
FINLAND,1996,0.0,-1.1102230246251565e-15,0.3504799854788007,0.15687273578197983,0.0
FINLAND,1997,0.0,4.6629367034256575e-15,0.3504799854788065,0.15687273578198052,0.0
FINLAND,1998,0.0,-5.10702591327572e-15,0.3504799854787967,0.15687273578198194,0.0
FINLAND,1999,0.0,-0.3504799854787972,4.6074255521944e-15,0.15752284145014808,1.0
FINLAND,2000,0.0,-1.4876988529977098e-14,0.35047998547878695,0.15687273578198052,0.0
FRANCE,1983,1.0,0.9999999999999953,1.3504799854787972,0.15687273578198052,0.0
FRANCE,1984,1.0,0.9999999999999944,1.3504799854787963,0.15687273578197983,0.0
FRANCE,1985,2.0,1.9999999999999944,2.3504799854787963,0.15687273578198124,0.0
FRANCE,1986,1.0,1.0000000000000002,1.350479985478802,0.15687273578198335,0.0
FRANCE,1987,2.0,1.999999999999999,2.3504799854788008,0.15687273578197983,0.0
FRANCE,1988,3.0,3.0000000000000018,3.3504799854788034,0.15687273578198194,0.0
FRANCE,1989,3.0,2.999999999999999,3.3504799854788008,0.15687273578197983,0.0
FRANCE,1990,3.0,2.9999999999999956,3.350479985478797,0.1568727357819784,0.0
FRANCE,1991,1.0,1.0000000000000056,1.3504799854788074,0.15687273578198052,0.0
FRANCE,1992,0.0,-3.774758283725532e-15,0.35047998547879805,0.1568727357819784,0.0
FRANCE,1993,2.0,1.999999999999999,2.3504799854788008,0.15687273578198052,0.0
FRANCE,1994,0.0,-0.3504799854787988,3.0531133177191805e-15,0.15752284145015233,1.0
FRANCE,1995,0.0,-0.3504799854788032,-1.3877787807814457e-15,0.1575228414501495,1.0
FRANCE,1996,0.0,-0.3504799854788059,-4.052314039881821e-15,0.1575228414501488,1.0
FRANCE,1997,0.0,-2.4424906541753444e-15,0.3504799854787994,0.15687273578197983,0.0
FRANCE,1998,2.0,1.9999999999999944,2.3504799854787963,0.1568727357819784,0.0
FRANCE,1999,2.0,1.649520014521198,1.9999999999999998,0.1575228414501488,1.0
FRANCE,2000,2.0,1.9999999999999993,2.350479985478801,0.15687273578198266,0.0
FYRM,1995,1.0,0.9999999999999976,1.3504799854787994,0.15687273578197983,0.0
FYRM,1996,2.0,1.999999999999995,2.3504799854787968,0.15687273578197558,0.0
FYRM,1997,2.0,1.6495200145212034,2.0000000000000053,0.1575228414501474,1.0
FYRM,1998,1.0,0.9999999999999958,1.3504799854787977,0.1568727357819791,0.0
FYRM,1999,2.0,1.6495200145211937,1.9999999999999956,0.1575228414501488,1.0
FYRM,2000,1.0,0.6495200145212052,1.000000000000007,0.1575228414501474,1.0
GABON,1983,2.0,1.6495200145212003,2.000000000000002,0.1575228414501502,1.0
GABON,1984,2.0,2.000000000000001,2.3504799854788025,0.1568727357819777,0.0
GABON,1985,1.0,0.9999999999999953,1.3504799854787972,0.15687273578197133,0.0
GABON,1986,0.0,4.884981308350689e-15,0.3504799854788067,0.15687273578198124,0.0
GABON,1987,1.0,1.0000000000000024,1.3504799854788043,0.15687273578198266,0.0
GABON,1988,2.0,1.999999999999998,2.3504799854788,0.1568727357819784,0.0
GABON,1989,1.0,1.0000000000000033,1.3504799854788052,0.15687273578198052,0.0
GABON,1990,4.0,3.999999999999992,4.350479985478794,0.15687273578197417,0.0
GABON,1991,1.0,1.0000000000000033,1.3504799854788052,0.15687273578198335,0.0
GABON,1992,0.0,5.995204332975845e-15,0.3504799854788078,0.15687273578198266,0.0
GABON,1993,3.0,3.000000000000006,3.350479985478808,0.15687273578197983,0.0
GABON,1994,4.0,3.6495200145211966,3.9999999999999987,0.15752284145015655,1.0
GABON,1995,0.0,2.220446049250313e-15,0.35047998547880405,0.15687273578197558,0.0
GABON,1996,1.0,0.9999999999999984,1.3504799854788003,0.15687273578197275,0.0
GABON,1997,2.0,1.9999999999999998,2.3504799854788017,0.15687273578197558,0.0
GABON,1998,1.0,0.9999999999999936,1.3504799854787954,0.15687273578197486,0.0
GABON,1999,2.0,1.999999999999999,2.3504799854788008,0.15687273578197558,0.0
GABON,2000,0.0,-1.5543122344752192e-15,0.35047998547880027,0.15687273578197344,0.0
GAMBIA,1983,1.0,1.0000000000000007,1.3504799854788025,0.15687273578198194,0.0
GAMBIA,1984,2.0,2.0000000000000018,2.3504799854788034,0.1568727357819784,0.0
GAMBIA,1985,1.0,0.9999999999999927,1.3504799854787946,0.156872735781977,0.0
GAMBIA,1986,0.0,-1.2656542480726785e-14,0.35047998547878917,0.1568727357819791,0.0
GAMBIA,1987,2.0,1.999999999999995,2.3504799854787968,0.15687273578198194,0.0
GAMBIA,1988,1.0,0.9999999999999949,1.3504799854787968,0.15687273578198052,0.0
GAMBIA,1989,0.0,-3.3306690738754696e-15,0.3504799854787985,0.1568727357819784,0.0
GAMBIA,1990,0.0,-6.8833827526759706e-15,0.35047998547879494,0.156872735781977,0.0
GAMBIA,1991,0.0,-6.8833827526759706e-15,0.35047998547879494,0.1568727357819791,0.0
GAMBIA,1992,0.0,6.439293542825908e-15,0.35047998547880826,0.15687273578198266,0.0
GAMBIA,1993,1.0,0.9999999999999962,1.350479985478798,0.1568727357819777,0.0
GAMBIA,1994,4.0,3.9999999999999973,4.350479985478799,0.15687273578198124,0.0
GAMBIA,1995,4.0,3.6495200145211992,4.000000000000001,0.15752284145015233,1.0
GAMBIA,1996,2.0,1.649520014521192,1.9999999999999938,0.1575228414501516,1.0
GAMBIA,1997,2.0,1.6495200145212008,2.0000000000000027,0.15752284145014808,1.0
GAMBIA,1998,1.0,0.9999999999999962,1.350479985478798,0.15687273578197983,0.0
GAMBIA,1999,2.0,1.9999999999999936,2.3504799854787954,0.15687273578198335,0.0
GAMBIA,2000,2.0,1.9999999999999931,2.350479985478795,0.15687273578198194,0.0
GEORGIA,1994,6.0,5.649520014521199,6.000000000000001,0.1575228414501495,1.0
GEORGIA,1995,5.0,4.6495200145212,5.000000000000002,0.15752284145015302,1.0
GEORGIA,1996,6.0,5.649520014521199,6.000000000000001,0.1575228414501495,1.0
GEORGIA,1997,7.0,6.6495200145211975,6.999999999999999,0.1575228414501516,1.0
GEORGIA,1998,7.0,6.999999999999996,7.350479985478797,0.15687273578197983,0.0
GEORGIA,1999,6.0,5.9999999999999964,6.350479985478798,0.1568727357819791,0.0
GEORGIA,2000,3.0,2.9999999999999973,3.3504799854787994,0.1568727357819791,0.0
GERMANY,1992,0.0,-2.6645352591003757e-15,0.35047998547879916,0.15687273578198052,0.0
GERMANY,1993,1.0,0.9999999999999949,1.3504799854787968,0.15687273578197627,0.0
GERMANY,1994,0.0,-0.35047998547879433,7.494005416219807e-15,0.1575228414501509,1.0
GERMANY,1995,0.0,-0.3504799854788032,-1.3877787807814457e-15,0.1575228414501516,1.0
GERMANY,1996,0.0,-0.350479985478805,-3.164135620181696e-15,0.1575228414501502,1.0
GERMANY,1997,0.0,-0.3504799854787992,2.609024107869118e-15,0.1575228414501509,1.0
GERMANY,1998,0.0,-0.35047998547880543,-3.608224830031759e-15,0.1575228414501488,1.0
GERMANY,1999,2.0,1.6495200145212021,2.000000000000004,0.1575228414501509,1.0
GERMANY,2000,0.0,-1.1102230246251565e-15,0.3504799854788007,0.15687273578198124,0.0
GHANA,1984,3.0,2.9999999999999902,3.350479985478792,0.1568727357819791,0.0
GHANA,1985,3.0,3.0000000000000044,3.350479985478806,0.156872735781977,0.0
GHANA,1986,3.0,2.9999999999999964,3.3504799854787986,0.1568727357819777,0.0
GHANA,1987,3.0,2.9999999999999956,3.3504799854787977,0.15687273578197417,0.0
GHANA,1988,3.0,2.9999999999999947,3.3504799854787963,0.156872735781977,0.0
GHANA,1989,3.0,3.000000000000001,3.3504799854788025,0.1568727357819791,0.0
GHANA,1990,4.0,3.9999999999999973,4.350479985478799,0.156872735781977,0.0
GHANA,1991,3.0,2.6495200145212046,3.0000000000000067,0.15752284145015233,1.0
GHANA,1992,2.0,2.0000000000000018,2.3504799854788034,0.1568727357819784,0.0
GHANA,1993,3.0,2.999999999999994,3.350479985478796,0.15687273578197627,0.0
GHANA,1994,1.0,0.9999999999999927,1.3504799854787946,0.15687273578198052,0.0
GHANA,1995,2.0,2.0,2.350479985478802,0.15687273578197558,0.0
GHANA,1996,2.0,1.9999999999999958,2.3504799854787977,0.15687273578197627,0.0
GHANA,1997,3.0,2.9999999999999956,3.3504799854787977,0.15687273578197558,0.0
GHANA,1998,1.0,0.9999999999999971,1.350479985478799,0.15687273578197627,0.0
GHANA,1999,2.0,1.6495200145211968,1.9999999999999987,0.1575228414501509,1.0
GHANA,2000,3.0,2.649520014521195,2.9999999999999964,0.15752284145015585,1.0
GREECE,1983,4.0,4.000000000000003,4.350479985478804,0.156872735781977,0.0
GREECE,1984,3.0,3.0000000000000044,3.350479985478806,0.1568727357819777,0.0
GREECE,1985,3.0,2.6495200145211957,2.999999999999998,0.1575228414501509,1.0
GREECE,1986,3.0,2.9999999999999956,3.3504799854787977,0.1568727357819777,0.0
GREECE,1987,2.0,2.0000000000000018,2.3504799854788034,0.156872735781977,0.0
GREECE,1988,3.0,3.0000000000000018,3.350479985478804,0.1568727357819777,0.0
GREECE,1989,3.0,3.0000000000000027,3.3504799854788043,0.15687273578197983,0.0
GREECE,1990,2.0,2.000000000000008,2.35047998547881,0.15687273578197983,0.0
GREECE,1991,0.0,-0.35047998547880366,-1.8318679906315083e-15,0.1575228414501474,1.0
GREECE,1992,1.0,0.6495200145211919,0.9999999999999938,0.1575228414501502,1.0
GREECE,1993,3.0,3.0000000000000027,3.3504799854788048,0.156872735781977,0.0
GREECE,1994,3.0,2.649520014521193,2.9999999999999947,0.15752284145015302,1.0
GREECE,1995,2.0,1.6495200145211972,1.9999999999999991,0.15752284145014597,1.0
GREECE,1996,2.0,1.9999999999999953,2.350479985478797,0.1568727357819777,0.0
GREECE,1997,2.0,1.649520014521191,1.999999999999993,0.1575228414501509,1.0
GREECE,1998,0.0,-0.350479985478809,-7.16093850883226e-15,0.15752284145014808,1.0
GREECE,1999,1.0,1.0000000000000024,1.3504799854788043,0.15687273578197983,0.0
GREECE,2000,1.0,0.9999999999999918,1.3504799854787937,0.1568727357819791,0.0
GU-BISSAU,1983,0.0,-1.5543122344752192e-15,0.35047998547880027,0.15687273578198266,0.0
GU-BISSAU,1984,0.0,-3.774758283725532e-15,0.35047998547879805,0.1568727357819791,0.0
GU-BISSAU,1985,3.0,3.0000000000000044,3.350479985478806,0.15687273578198335,0.0
GU-BISSAU,1986,3.0,2.9999999999999947,3.3504799854787968,0.15687273578198266,0.0
GU-BISSAU,1987,2.0,2.000000000000001,2.350479985478803,0.156872735781977,0.0
GU-BISSAU,1988,3.0,3.000000000000001,3.3504799854788025,0.15687273578198194,0.0
GU-BISSAU,1989,2.0,1.99999999999999,2.350479985478792,0.15687273578198335,0.0
GU-BISSAU,1990,2.0,1.999999999999999,2.3504799854788008,0.15687273578198194,0.0
