gpr_mean,true_y,gpr_lwr,gpr_upr,vertical,horizontal,year,country
11.497042,11.4,7.1981964,15.795887,1.455854753,1.294293051,1981,Belgium
10.936974,10.9,6.9427915,14.931156,1.450388321,1.293532027,1982,Belgium
10.352646,10.5,6.4183345,14.286957,1.451029331,1.297288861,1983,Belgium
9.81081,10.1,6.106291,13.515329,1.455658347,1.30188295,1984,Belgium
9.366325,9.8,4.75407,13.97858,1.447583605,1.294506105,1985,Belgium
8.771708,9.5,5.1806507,12.362764,1.448874305,1.297531918,1986,Belgium
8.279728,9.2,4.7087164,11.8507395,1.449190769,1.303208063,1987,Belgium
8.241518,9.0,3.732768,12.750268,1.455666043,1.290495773,1988,Belgium
7.003954,8.7,3.371446,10.636462,1.447996746,1.240147432,1989,Belgium
7.0425816,8.5,3.5377805,10.547382,1.451611131,1.420896751,1990,Belgium
6.6312037,8.1,3.1114318,10.150975,1.441190163,1.417060486,1991,Belgium
6.751737,7.7,3.4102056,10.093268,1.445824111,1.455411788,1992,Belgium
7.2712474,7.2,2.9728565,11.569638,1.439335562,1.461264387,1993,Belgium
6.386192,6.8,2.4675708,10.304813,1.441662157,1.457823778,1994,Belgium
5.7993546,6.4,1.8217313,9.776978,1.450916956,1.456894426,1995,Belgium
5.8992615,5.9,1.9578087,9.840714,1.448297371,1.539247003,1996,Belgium
6.0118375,5.6,1.3797264,10.643949,1.449378869,1.544866575,1997,Belgium
5.463284,5.2,0.92478466,10.001783,1.452367216,1.525182321,1998,Belgium
5.403961,4.9,1.308959,9.498963,1.443604708,1.654420422,1999,Belgium
5.480399,4.7,1.4579878,9.5028105,1.444805461,1.652671188,2000,Belgium
5.0511055,4.5,0.86065865,9.241552,1.450590612,1.650101953,2001,Belgium
4.972006,4.3,0.7159567,9.228055,1.44663806,1.655160563,2002,Belgium
5.1157284,4.2,0.70998764,9.521469,1.444735233,1.653435936,2003,Belgium
5.496134,4.1,0.47034407,10.521923,1.434020714,1.657424055,2004,Belgium
14.517838,10.7,9.003084,20.03259,1.022977999,0.157422258,1996,Bosnia and Herzegovina
12.324646,10.0,6.8302794,17.819012,1.019219453,0.253778138,1997,Bosnia and Herzegovina
10.083717,9.3,4.6121655,15.555269,1.16459686,0.250355891,1998,Bosnia and Herzegovina
8.214411,8.5,2.744369,13.684452,1.160911036,0.252805921,1999,Bosnia and Herzegovina
7.591893,8.1,2.0820394,13.1017475,1.20106078,0.248576835,2000,Bosnia and Herzegovina
6.6272464,7.9,1.1324549,12.122038,1.199602649,0.283495912,2001,Bosnia and Herzegovina
6.8555775,7.7,1.439734,12.271421,1.229520572,0.269588444,2002,Bosnia and Herzegovina
5.971376,7.6,0.52131987,11.4214325,1.225103234,0.276613055,2003,Bosnia and Herzegovina
6.6255217,7.6,1.2778268,11.973217,1.15898827,0.272825289,2004,Bosnia and Herzegovina
5.900745,7.6,0.5093484,11.292141,1.158295068,0.312442734,2005,Bosnia and Herzegovina
5.8934803,7.6,0.40132618,11.385634,1.005503721,0.298445108,2006,Bosnia and Herzegovina
46.26928,40.6,40.770935,51.767624,-0.28309205,-1.147850478,1962,Bulgaria
43.36792,39.8,38.006104,48.729736,-0.28685726,-1.145428928,1963,Bulgaria
41.941975,38.9,36.57022,47.31373,-0.28694246,-1.141559652,1964,Bulgaria
39.29551,38.0,33.994915,44.596104,-0.287826167,-1.146713219,1965,Bulgaria
38.733513,37.2,33.41424,44.052784,-0.283424249,-1.148462725,1966,Bulgaria
37.364372,36.2,32.105183,42.62356,-0.288735098,-1.144189528,1967,Bulgaria
36.8015,35.3,31.454966,42.148033,-0.286731118,-1.13886968,1968,Bulgaria
34.784256,34.4,29.504845,40.063667,-0.286494809,-1.135112048,1969,Bulgaria
33.29363,33.5,27.96492,38.622337,-0.286743292,-1.148473927,1970,Bulgaria
29.315725,29.7,24.167685,34.463764,-0.299907265,-1.140899751,1974,Bulgaria
26.409624,28.9,21.015211,31.804037,-0.294062323,-1.144866387,1975,Bulgaria
26.820446,28.0,21.599882,32.041008,-0.3028899,-1.144241156,1976,Bulgaria
28.006605,26.9,22.698828,33.314384,-0.303561221,-1.143507172,1977,Bulgaria
26.62973,25.8,21.386377,31.873083,-0.29966136,-1.145039657,1978,Bulgaria
25.455555,24.7,20.53236,30.37875,-0.305073097,-1.134171275,1979,Bulgaria
23.944056,23.6,18.874327,29.013784,-0.301666198,-1.138522586,1980,Bulgaria
23.578764,22.6,18.959236,28.198292,-0.298193109,-1.14691664,1981,Bulgaria
22.41873,21.6,17.73968,27.09778,-0.295476638,-1.145675577,1982,Bulgaria
21.47138,20.6,16.609434,26.333326,-0.293723091,-1.143915849,1983,Bulgaria
21.292624,19.7,16.60153,25.983717,-0.293491469,-1.145849797,1984,Bulgaria
18.764338,18.9,13.718599,23.810076,-0.293744243,-1.140292041,1985,Bulgaria
19.784153,18.2,15.093533,24.474773,-0.2941142,-1.142900037,1986,Bulgaria
19.365692,17.8,14.639097,24.092287,-0.292154833,-1.14396497,1987,Bulgaria
18.733414,17.6,13.923218,23.54361,-0.289354459,-1.149091759,1988,Bulgaria
18.28132,17.6,13.236563,23.326078,-0.287063086,-1.14088966,1989,Bulgaria
16.193129,17.7,10.518263,21.867994,0.803080897,1.296466039,1990,Bulgaria
17.961504,17.8,12.536158,23.38685,0.986939227,1.328619312,1991,Bulgaria
17.966417,18.0,12.56893,23.363905,1.101506856,1.366423363,1992,Bulgaria
17.828709,18.2,12.6159935,23.041424,1.100053455,1.356271601,1993,Bulgaria
17.656185,18.4,12.417537,22.894833,1.114552164,1.351783703,1994,Bulgaria
17.376833,18.4,12.077246,22.67642,1.109837916,1.350141159,1995,Bulgaria
17.284355,18.2,11.852623,22.716087,1.214347933,1.357785979,1996,Bulgaria
17.767408,18.0,12.365976,23.16884,1.216692311,1.360799322,1997,Bulgaria
17.672207,17.8,12.484711,22.859703,1.217510497,1.363076334,1998,Bulgaria
16.870327,17.5,11.708407,22.032246,1.219302904,1.345807852,1999,Bulgaria
16.395916,17.0,11.202072,21.58976,1.217140938,1.365357383,2000,Bulgaria
15.33222,16.4,10.034281,20.63016,1.227962204,1.368025824,2001,Bulgaria
14.228116,15.6,9.046542,19.40969,1.23133743,1.237093021,2002,Bulgaria
13.754787,14.8,8.639868,18.869707,1.22914315,1.25859369,2003,Bulgaria
13.451499,14.0,8.318302,18.584696,1.231607263,1.353530805,2004,Bulgaria
12.720182,13.3,7.489247,17.951118,1.150930546,1.362939593,2005,Bulgaria
10.787691,12.7,5.3709264,16.204456,1.238497293,1.357847768,2006,Bulgaria
69.60164,70.1,64.08179,75.12149,0.714797089,0.257057673,2004,Comoros
13.222467,9.9,7.72249,18.722445,0.57831765,-0.118672244,1992,Croatia
11.185942,9.0,5.793508,16.578375,0.581553141,-0.116116878,1994,Croatia
10.034637,8.7,4.6588016,15.410473,0.585490596,-0.116871226,1995,Croatia
9.774584,8.4,4.3861504,15.163017,0.584817795,-0.094430924,1996,Croatia
9.646952,8.1,4.230842,15.063061,0.655685401,-0.002469005,1997,Croatia
9.014647,7.8,3.6266375,14.402656,0.656761957,-0.00714253,1998,Croatia
8.837832,7.5,3.4411983,14.234467,0.662200751,0.160469269,1999,Croatia
6.4206038,7.3,1.214683,11.626524,1.186335937,0.64228705,2000,Croatia
6.027978,7.0,0.8645315,11.191424,1.189224957,0.657857202,2001,Croatia
5.553278,6.7,0.42861128,10.677944,1.191227457,0.646843815,2002,Croatia
5.512273,6.3,0.37108088,10.653465,1.154048845,0.652140359,2003,Croatia
4.235515,6.1,-1.0460281,9.517058,1.158170473,0.541864891,2004,Croatia
4.1967077,5.8,-1.1111331,9.504549,1.266152596,0.721068883,2005,Croatia
2.6869347,5.5,-2.8238413,8.197711,1.269897158,0.711698609,2006,Croatia
26.596077,26.7,21.14902,32.043137,-1.259729399,-1.530355133,1974,Cuba
23.651196,24.4,18.231937,29.070454,-1.271192296,-1.523616655,1975,Cuba
25.717745,22.4,20.208197,31.227293,-1.269754695,-0.526498888,1976,Cuba
20.747627,20.7,15.36018,26.135075,-1.267744331,-1.21323748,1977,Cuba
18.967768,19.4,13.494232,24.441303,-1.276268669,-1.222143269,1978,Cuba
9.329146,12.2,3.7226567,14.9356365,-1.286825686,-1.219884401,1988,Cuba
9.192503,11.4,3.577425,14.807581,-1.280432132,-1.21585282,1989,Cuba
25.484385,25.4,19.922894,31.045876,0.868786503,1.071945152,1978,Cyprus
23.089857,22.6,17.634205,28.54551,0.870337781,1.072146098,1979,Cyprus
20.092625,20.3,14.7646055,25.420643,0.881716743,1.066955742,1980,Cyprus
17.887234,18.2,12.626072,23.148396,1.06100138,1.068208417,1981,Cyprus
16.10256,16.4,10.928738,21.276382,1.063209468,1.063349133,1982,Cyprus
14.426744,14.6,9.248536,19.604954,1.202765584,1.075604643,1983,Cyprus
13.442486,13.2,8.260701,18.624271,1.192701378,1.077539377,1984,Cyprus
13.087137,11.8,7.8583975,18.315876,1.192820665,1.071242038,1985,Cyprus
12.630783,11.0,7.4249563,17.836609,1.194317417,1.066872636,1986,Cyprus
11.675628,10.4,6.4527507,16.898504,1.19311164,1.0679079,1987,Cyprus
10.873838,10.0,5.5796127,16.168064,1.286629692,1.074744986,1988,Cyprus
10.531116,9.7,5.3394713,15.722759,1.282464744,1.071948443,1989,Cyprus
9.845964,9.5,4.629427,15.062502,1.291543495,1.082373972,1990,Cyprus
9.554005,9.4,4.228786,14.879223,1.305495777,1.081708449,1991,Cyprus
8.489155,9.2,3.250163,13.728147,1.307368228,1.084855935,1992,Cyprus
8.766632,8.9,3.4106493,14.122615,1.321996463,1.087597827,1993,Cyprus
7.9863296,8.5,2.7042952,13.268364,1.323605952,1.087385151,1994,Cyprus
6.7002516,8.0,1.3177538,12.082749,1.325828575,1.08058919,1995,Cyprus
6.506723,7.5,1.1281714,11.885275,1.317603608,1.083107763,1996,Cyprus
9.74454,9.1,4.545493,14.943587,1.548499099,1.416851096,1994,Czech Republic
8.486986,8.3,3.3206754,13.653297,1.545469327,1.403854412,1995,Czech Republic
7.3807964,7.5,2.261394,12.500198,1.537104644,1.404688761,1996,Czech Republic
6.6979017,6.8,1.5788078,11.816996,1.540330903,1.413308355,1997,Czech Republic
7.20835,6.2,2.0716686,12.345032,1.403447654,1.416538283,1998,Czech Republic
6.3946314,5.7,1.2559495,11.533314,1.403323646,1.416151117,1999,Czech Republic
5.573408,5.4,0.40170288,10.745113,1.403447502,1.419224071,2000,Czech Republic
4.824935,5.1,-0.40064526,10.050515,1.401647761,1.413023284,2001,Czech Republic
2.873429,4.8,-2.1824086,7.929267,1.537144599,1.408363098,2002,Czech Republic
3.3136213,4.6,-2.0811417,8.7083845,1.538181489,1.409314367,2003,Czech Republic
20.090855,21.4,14.273298,25.908411,1.476473924,2.125591,1960,Denmark
19.575558,20.8,14.24806,24.903055,1.48046503,2.135291409,1961,Denmark
19.408747,20.1,14.474867,24.342627,1.473512963,2.141198258,1962,Denmark
17.71753,19.4,12.414933,23.020126,1.474115935,2.13724695,1963,Denmark
16.860348,18.6,11.368538,22.352158,1.474921971,2.143361944,1964,Denmark
16.09026,17.7,11.439274,20.741245,1.475247308,2.132960476,1965,Denmark
16.403208,16.8,11.347837,21.458578,1.471174097,2.141413912,1966,Denmark
15.975401,16.1,11.105059,20.845743,1.470561453,2.1337722,1967,Denmark
14.478102,15.3,9.0167675,19.939436,1.473927336,2.136784497,1968,Denmark
14.092608,14.5,9.134288,19.05093,1.46781613,2.138423265,1969,Denmark
13.423065,13.7,8.761181,18.08495,1.468340088,2.140076574,1970,Denmark
12.3125725,13.0,7.237354,17.38779,1.494006256,2.131663421,1971,Denmark
11.822708,12.3,7.538029,16.107388,1.491592308,2.137231957,1972,Denmark
11.466727,11.6,6.8033733,16.130081,1.489506182,2.13698381,1973,Denmark
10.503956,10.8,5.381958,15.625954,1.486659607,2.151531768,1974,Denmark
10.663356,10.2,5.948316,15.378395,1.48451786,2.150846493,1975,Denmark
9.432525,9.6,4.8643346,14.000715,1.486762431,2.152305634,1976,Denmark
9.2364,9.2,4.844305,13.628494,1.482494351,2.153199519,1977,Denmark
9.025408,8.8,3.8548784,14.195937,1.487649388,2.159933034,1978,Denmark
8.752717,8.5,3.7626681,13.742765,1.494798528,2.154061971,1979,Denmark
8.49667,8.2,3.3508172,13.642523,1.494686198,2.149049108,1980,Denmark
8.309608,8.1,3.4273553,13.191862,1.479964547,2.154393513,1981,Denmark
8.078272,8.0,4.0707107,12.085833,1.484492862,2.160083716,1982,Denmark
7.9062324,7.9,3.909625,11.90284,1.484826507,2.157174729,1983,Denmark
7.8052015,7.9,3.5810494,12.029354,1.503032182,2.146831716,1984,Denmark
7.776448,7.9,3.3075986,12.2452965,1.501008661,2.149558343,1985,Denmark
7.736806,7.9,3.0521374,12.421474,1.50089369,2.146342441,1986,Denmark
7.411121,7.9,3.3975673,11.424675,1.48052762,2.14879517,1987,Denmark
7.4283752,7.7,3.150773,11.705977,1.485773886,2.165245268,1988,Denmark
7.490037,7.5,3.5664854,11.413589,1.484116756,2.150058589,1989,Denmark
7.023116,7.2,3.362816,10.683416,1.486491321,2.155887405,1990,Denmark
6.6686068,6.8,2.2690487,11.068165,1.487605563,2.154163262,1991,Denmark
6.4954967,6.4,2.8320527,10.158941,1.485528326,2.148667234,1992,Denmark
6.220738,6.0,1.5978022,10.843674,1.487096486,2.156467172,1993,Denmark
6.4144554,5.7,2.016429,10.812482,1.485356563,2.149835279,1994,Denmark
5.6171618,5.3,0.641685,10.592638,1.483183545,2.147629643,1995,Denmark
5.0408726,5.1,1.0384054,9.04334,1.488999397,2.148858275,1996,Denmark
4.900874,4.9,-0.11085844,9.912607,1.48346426,2.154972956,1997,Denmark
5.0069942,4.8,0.5792465,9.434742,1.484883126,2.145439587,1998,Denmark
5.7499485,4.7,1.2434697,10.256428,1.485668918,2.154927189,1999,Denmark
5.3280497,4.6,0.06912851,10.586971,1.483423974,2.1446999,2000,Denmark
5.214039,4.5,0.44532013,9.982758,1.493809636,2.151278344,2001,Denmark
5.3105345,4.4,0.021567345,10.599502,1.488656572,2.156358651,2002,Denmark
5.157994,4.4,-0.1476531,10.46364,1.496443983,2.149334784,2003,Denmark
5.339717,4.3,-0.3239107,11.003345,1.487514724,2.153803483,2004,Denmark
15.222632,16.3,9.668934,20.77633,1.605628697,1.481866635,1992,Estonia
15.165455,16.0,9.692004,20.638905,1.603112552,1.683448221,1993,Estonia
15.221796,15.4,9.782182,20.661411,1.593889421,1.762441305,1994,Estonia
14.209982,14.7,8.737801,19.682163,1.611514107,1.756551099,1995,Estonia
13.778509,13.9,8.424364,19.132654,1.615405802,1.759463141,1996,Estonia
12.716395,13.0,7.446973,17.985817,1.615060917,1.765568789,1997,Estonia
11.767202,11.9,6.5760064,16.958399,1.610110977,1.760353759,1998,Estonia
11.21545,10.9,6.02054,16.41036,1.620912613,1.766769788,1999,Estonia
10.327818,10.1,5.170448,15.485188,1.618779163,1.795065214,2000,Estonia
9.408673,9.3,4.3003736,14.5169735,1.616149739,1.796143838,2001,Estonia
8.786535,8.6,3.5825362,13.990534,1.618194013,1.79546742,2002,Estonia
8.210296,7.9,2.882493,13.538098,1.621241085,1.791774481,2003,Estonia
7.6050043,7.3,2.264326,12.945683,1.621126813,1.795197484,2004,Estonia
43.8804,40.7,38.451134,49.30967,1.086076798,0.730967703,1971,Fiji
41.28944,39.5,35.880516,46.698364,1.100489797,0.732437555,1972,Fiji
41.01818,38.4,35.49613,46.54023,1.110472502,0.735288849,1973,Fiji
38.505386,37.3,33.05024,43.960533,1.107710852,0.723494403,1974,Fiji
38.1223,36.1,32.68347,43.561127,1.106478226,0.727261506,1975,Fiji
36.965443,35.1,31.51725,42.413635,1.108362712,0.730776636,1976,Fiji
35.02649,34.1,29.636747,40.41623,1.104343896,0.729963145,1977,Fiji
33.04382,33.0,27.658354,38.429283,1.10000853,0.731047859,1978,Fiji
32.491646,32.1,26.943478,38.039814,1.105127292,0.73347282,1979,Fiji
31.899296,31.2,26.52086,37.277733,1.10082985,0.72895383,1980,Fiji
30.790894,30.3,25.426577,36.155212,1.103497852,0.726286763,1981,Fiji
29.903448,29.7,24.52983,35.277065,1.101129925,0.726263686,1982,Fiji
29.72586,28.9,24.270142,35.18158,1.100353187,0.721708188,1983,Fiji
28.677359,28.4,23.21344,34.141277,1.100021146,0.725798765,1984,Fiji
26.947819,27.7,21.501728,32.39391,1.10157004,0.725521143,1985,Fiji
26.904102,27.0,21.413712,32.394493,1.108593589,0.724860296,1986,Fiji
27.151585,26.4,20.944355,33.358814,1.112397958,-0.55109167,1987,Fiji
26.390526,25.9,20.8748,31.906252,-0.70267588,-0.02981391,1988,Fiji
25.602015,25.2,20.089535,31.114494,-0.702757022,-0.022616502,1989,Fiji
23.92506,24.6,18.296978,29.553143,-0.704286471,-0.003844096,1990,Fiji
23.826277,24.1,18.247519,29.405035,-0.708443058,-0.001099712,1991,Fiji
21.93064,23.4,16.487665,27.373613,1.146288239,0.374993019,1992,Fiji
22.640938,22.8,17.27565,28.006226,1.144007301,0.625747708,1993,Fiji
22.408531,22.3,17.070797,27.746265,1.100684977,0.630811566,1994,Fiji
22.083252,21.8,16.781414,27.38509,1.102688577,0.633336205,1995,Fiji
19.78856,21.2,14.4019375,25.175184,1.102626826,0.632792637,1996,Fiji
19.150904,20.7,13.754841,24.546967,1.10140425,0.635602506,1997,Fiji
20.026424,20.2,14.708059,25.34479,1.111208753,0.629713439,1998,Fiji
19.447876,19.7,14.113707,24.782045,1.097283646,0.629359588,1999,Fiji
17.041166,19.2,11.597141,22.485191,1.097175256,0.14397529,2000,Fiji
19.789043,18.7,14.436438,25.14165,1.034243165,0.811357788,2001,Fiji
17.052698,18.3,11.696733,22.408663,1.101982543,0.596707534,2002,Fiji
16.983791,17.8,11.660931,22.306652,1.101049426,0.600538163,2003,Fiji
14.95776,17.3,9.624922,20.290598,1.10143295,0.596419666,2004,Fiji
14.488839,16.9,9.115149,19.86253,1.101292235,0.602289925,2005,Fiji
16.344036,16.4,10.79994,21.888132,0.830543803,0.088773147,2006,Fiji
20.620728,22.0,14.477422,26.764034,1.460451456,2.087532796,1960,Finland
20.020576,20.8,14.316408,25.724745,1.455965869,2.090383714,1961,Finland
19.327835,19.7,13.712562,24.943108,1.51658995,2.082319198,1962,Finland
17.392525,18.6,12.745249,22.0398,1.520424002,2.080464299,1963,Finland
17.03618,17.6,12.633489,21.438873,1.518773949,2.086156101,1964,Finland
16.37103,16.7,12.138815,20.603247,1.517266608,2.085404697,1965,Finland
15.730206,15.9,11.3708515,20.08956,1.454282506,2.082274746,1966,Finland
15.258357,15.1,11.007662,19.509052,1.456772349,2.087455781,1967,Finland
14.915484,14.4,10.652798,19.178171,1.52111439,2.085937853,1968,Finland
13.763243,13.7,8.677641,18.848845,1.51508294,2.081631605,1969,Finland
13.157995,13.1,8.596396,17.719593,1.5235668,2.081008192,1970,Finland
12.336718,12.5,8.083599,16.589836,1.524684017,2.086069744,1971,Finland
11.77495,11.9,7.2103453,16.339554,1.518667649,2.072029252,1972,Finland
10.946775,11.2,6.7713523,15.122198,1.520757534,2.007816629,1973,Finland
10.672483,10.5,6.886404,14.458563,1.516349029,2.079348852,1974,Finland
9.86088,9.9,5.9064913,13.8152685,1.523826018,2.079653626,1975,Finland
9.403193,9.3,5.0939536,13.712433,1.522346061,2.073481669,1976,Finland
9.263983,8.7,5.116307,13.411659,1.521082578,2.08740403,1977,Finland
9.181282,8.2,5.339694,13.02287,1.524979638,2.072179302,1978,Finland
8.44962,7.6,3.8584766,13.040764,1.517181201,2.078632798,1979,Finland
7.488891,7.2,3.4930418,11.48474,1.513631776,2.085127774,1980,Finland
7.0890827,6.9,3.182165,10.996,1.523194049,2.083810351,1981,Finland
6.619506,6.6,2.9591808,10.279831,1.536559991,2.020250567,1982,Finland
6.4233456,6.4,2.8275943,10.019096,1.524296799,2.089440308,1983,Finland
6.374899,6.3,2.7673485,9.98245,1.527682541,2.084954603,1984,Finland
6.450834,6.2,2.3843336,10.517334,1.525318493,2.082892561,1985,Finland
6.404872,6.1,2.8876393,9.922105,1.525167246,2.098965588,1986,Finland
6.249997,6.1,2.8144464,9.685548,1.527031464,2.094748302,1987,Finland
5.9894867,6.0,2.1372013,9.841772,1.531797698,2.093884826,1988,Finland
5.5825853,5.8,1.5693531,9.595818,1.534474764,2.103577137,1989,Finland
4.5340037,5.6,0.6844542,8.3835535,1.531889909,2.189641559,1990,Finland
5.362852,5.3,-0.07904768,10.804752,1.528439806,2.190446743,1991,Finland
5.3039303,5.0,0.24345016,10.36441,1.521279109,2.191944183,1992,Finland
5.103535,4.7,0.601418,9.605652,1.52850512,2.185531679,1993,Finland
4.838621,4.5,0.73473024,8.9425125,1.533481118,2.182337496,1994,Finland
4.471162,4.3,0.32965994,8.612663,1.531937643,2.188562839,1995,Finland
4.3166614,4.1,-1.3333344,9.966658,1.533647578,2.190890503,1996,Finland
3.8715649,3.9,-0.66638803,8.409517,1.533061472,2.190839102,1997,Finland
3.4571426,3.8,-0.88005614,7.794341,1.526974444,2.185763084,1998,Finland
3.0393379,3.6,-1.184901,7.2635765,1.52823656,2.190960529,1999,Finland
3.045026,3.5,-1.6994712,7.789523,1.523297922,2.182350942,2000,Finland
2.8573534,3.4,-1.190841,6.905548,1.523956937,2.181963545,2001,Finland
2.8870504,3.3,-1.3789718,7.1530724,1.527903913,2.189658509,2002,Finland
2.9638221,3.2,-1.5827777,7.5104218,1.526435396,2.188278545,2003,Finland
2.9836128,3.1,-2.4916708,8.458897,1.531629622,2.184509528,2004,Finland
45.97115,46.0,39.00639,52.93591,0.596480099,1.184484278,1960,Greece
45.521576,45.3,39.2194,51.823753,0.577726298,1.179570348,1961,Greece
42.577896,44.3,36.48884,48.666954,0.580216965,1.195527471,1962,Greece
42.362637,43.4,36.99814,47.727135,0.619461388,1.191279859,1963,Greece
41.21909,42.4,36.079147,46.35903,0.616853743,1.185419231,1964,Greece
39.697254,41.4,34.659107,44.7354,0.621062948,1.046076117,1965,Greece
38.07322,40.1,32.870872,43.275566,0.617676324,1.005033131,1966,Greece
39.018196,38.4,33.471706,44.564686,0.531401011,-0.237764446,1967,Greece
37.920254,36.6,32.664307,43.1762,-1.301295566,-0.38892976,1968,Greece
35.313034,35.1,30.181248,40.44482,-1.318224271,-0.382609032,1969,Greece
33.498753,33.5,28.485088,38.512417,-1.323997143,-0.395266565,1970,Greece
32.46823,32.1,27.447327,37.489136,-1.300798488,-0.397061488,1971,Greece
31.469088,30.7,26.284641,36.653534,-1.289004319,-0.385358402,1972,Greece
32.48802,29.4,27.206627,37.769417,-1.298166078,-0.391504252,1973,Greece
32.766823,28.2,26.872019,38.66163,1.29481212,0.454671122,1974,Greece
24.791483,27.3,19.502161,30.080805,1.411239452,1.25109231,1975,Greece
24.274534,26.2,19.115988,29.43308,1.411926645,1.324667779,1976,Greece
23.254148,24.9,18.272514,28.235783,1.410040662,1.366635686,1977,Greece
22.127424,23.5,17.011755,27.243093,1.414174927,1.37086135,1978,Greece
21.358131,22.1,16.498783,26.21748,1.410874537,1.377330239,1979,Greece
19.426647,20.8,14.589336,24.263958,1.412585636,1.366437923,1980,Greece
17.640144,19.6,12.673698,22.60659,1.413349956,1.367122499,1981,Greece
17.258524,18.5,12.412656,22.104393,1.42046644,1.375299149,1982,Greece
16.711807,17.4,11.90773,21.515884,1.411642035,1.367770288,1983,Greece
16.045681,16.3,11.405576,20.685787,1.419741975,1.403640969,1984,Greece
15.097429,15.3,10.484968,19.70989,1.425150766,1.405837757,1985,Greece
14.278134,14.4,9.714657,18.841612,1.422357953,1.4027857,1986,Greece
14.511032,13.5,9.671606,19.350458,1.425222257,1.408510621,1987,Greece
13.491867,12.6,8.692724,18.29101,1.426691464,1.399258259,1988,Greece
12.749282,11.9,8.089666,17.408897,1.443647579,1.40790262,1989,Greece
12.032382,11.2,7.355953,16.70881,1.444308079,1.397389029,1990,Greece
11.467471,10.6,6.75816,16.176783,1.440472409,1.529779556,1991,Greece
11.274723,10.2,6.473788,16.075659,1.448876222,1.533375617,1992,Greece
11.631288,9.7,6.546756,16.71582,1.460669467,1.527046719,1993,Greece
10.798557,9.2,5.913127,15.683988,1.454023065,1.529721682,1994,Greece
9.0112,8.8,4.250159,13.772242,1.45586164,1.529449758,1995,Greece
8.5187435,8.4,3.7525759,13.284911,1.449465547,1.496549144,1996,Greece
8.423449,8.0,3.609766,13.237131,1.451568367,1.497276133,1997,Greece
8.055877,7.5,3.2288518,12.882902,1.448085102,1.494901968,1998,Greece
7.4124317,7.1,2.5763378,12.248526,1.447401573,1.495517787,1999,Greece
7.090116,6.6,2.045391,12.134841,1.449831138,1.489791673,2000,Greece
7.540322,6.2,2.3866544,12.693989,1.504265441,1.494213479,2001,Greece
6.0273833,5.7,0.96675396,11.088013,1.497777208,1.499509455,2002,Greece
5.46788,5.3,0.40002966,10.53573,1.49480154,1.504152864,2003,Greece
5.998212,4.9,0.8117871,11.184637,1.497063287,1.498369268,2004,Greece
47.887005,47.6,42.398067,53.375942,0.680850602,-0.491711327,1993,Guyana
46.30859,45.9,40.86063,51.75655,0.683175679,-0.438989955,1994,Guyana
45.08427,44.4,39.64831,50.52023,0.679657247,-0.427784864,1995,Guyana
43.50261,43.0,38.05039,48.95483,0.685550063,-0.444508623,1996,Guyana
40.71682,41.4,35.131943,46.301697,0.913191871,-0.435549509,1997,Guyana
39.72965,39.9,34.18353,45.27577,0.917322075,-0.449252202,1998,Guyana
38.5482,38.4,32.98706,44.109337,0.919101799,-0.450777596,1999,Guyana
28.040915,24.6,22.466839,33.61499,1.484963882,1.501497209,1973,Israel
25.388157,22.9,19.857742,30.918571,1.485086135,1.504205513,1974,Israel
23.073374,21.5,17.561222,28.585526,1.487436893,1.509031078,1975,Israel
22.199844,20.1,16.686321,27.713367,1.490556376,1.515761151,1976,Israel
20.565533,18.9,15.069458,26.061607,1.486680191,1.509861192,1977,Israel
19.256538,17.7,13.753355,24.759722,1.49009624,1.548405411,1978,Israel
17.399128,16.6,11.910439,22.887817,1.490278804,1.557376414,1979,Israel
16.66421,15.6,11.16643,22.161987,1.490919849,1.552458626,1980,Israel
15.289635,14.8,9.820975,20.758293,1.503008536,1.550799238,1981,Israel
14.111819,14.1,8.672163,19.551476,1.49868033,1.551162057,1982,Israel
13.090351,13.4,7.660738,18.519964,1.499986671,1.54788026,1983,Israel
12.231319,12.8,6.7902117,17.672428,1.488743962,1.549755718,1984,Israel
11.600912,12.1,6.1589546,17.04287,1.489707456,1.629413505,1985,Israel
10.591353,11.5,5.1500006,16.032707,1.493307646,1.615235386,1986,Israel
9.462505,11.0,3.99859,14.92642,1.490570261,1.620427098,1987,Israel
9.865819,10.5,4.49988,15.231758,1.498563127,1.622201704,1988,Israel
8.605979,10.1,3.2115045,14.000454,1.505854986,1.627908917,1989,Israel
9.033055,9.6,3.7295904,14.33652,1.501157821,1.62228323,1990,Israel
8.654973,9.1,3.3823285,13.927618,1.502023018,1.623910979,1991,Israel
7.4633036,8.6,2.1863284,12.740278,1.496149798,1.632472743,1992,Israel
7.423209,8.1,2.143557,12.702862,1.494917071,1.620341825,1993,Israel
6.1411486,7.6,0.8306422,11.451654,1.496164867,1.618862286,1994,Israel
3.418332,7.1,-2.0052395,8.841904,1.502973277,1.626921021,1995,Israel
3.0607233,6.7,-2.3309546,8.452401,1.49895548,1.618526252,1996,Israel
13.394586,14.1,7.392742,19.39643,1.349713627,2.149505,1992,Lithuania
14.051043,14.0,8.543821,19.558264,1.444609634,1.800882018,1993,Lithuania
14.31399,13.7,8.797344,19.830635,1.4445497,1.810749369,1994,Lithuania
13.536994,13.0,8.2663555,18.807632,1.444815272,1.800432015,1995,Lithuania
