,cat_rat,ccpr_rat,polrt,cvrt,hrai,hrsd,country,year,idcode,PIRI,Dis,Kill,Pris,Tort,Polity2,Civilwar2,War,gdppc,pop,Media_ai_rn,Media_ai_br,Media_ai_tot,Media_ec,Media_nw,Media_tot,Media_ave,INGO_uia,UNShame,intensity,yearLag1,PIRILag1,PIRILag2,PIRILead1,polrtLag1,polrtLag2,polrtLead1,democratic,Media_ai_tot_ph,logAI,AIShame,log_gdppc,log_pop
4063,1,0,7,6,2,3,BAHRAIN,1998,692,5,0,1,2,2,-9,0,0,11286.83984,643000,0,2,2,0,0,0,0,269,0,1,1997,3,5,3,7,7,7,0,2,0.676306431,0,9.33139271,13.3739
4064,1,0,7,6,2,3,BAHRAIN,1999,692,3,0,0,2,1,-9,0,0,11538.87988,656000,4,0,4,2,0,2,1,276,0,2,1998,5,3,5,7,7,7,0,4,1.369453612,1,9.353477471,13.39391607
4065,1,0,7,6,2,3,BAHRAIN,2000,692,5,0,1,2,2,-9,0,0,11896.5498,670000,2,1,3,0,0,0,0,NA,0,1,1999,3,5,2,7,7,6,0,3,1.08177154,1,9.384003705,13.41503299
4115,0,0,6,5,2,1,UN-AR-EM,1996,696,1,0,0,1,0,-8,0,0,23235.08984,2490000,0,0,0,0,0,0,0,373,0,0,1995,1,0,4,6,6,6,0,0.01,-4.622010935,0,10.05341891,14.72779327
4116,0,0,6,5,2,2,UN-AR-EM,1997,696,4,0,1,2,1,-8,0,0,22282.61914,2652000,0,1,1,0,0,0,0,390,0,1,1996,1,1,2,6,6,6,0,1,-0.016840749,0,10.01156224,14.79082463
4117,0,0,6,5,2,2,UN-AR-EM,1998,696,2,0,0,1,1,-8,0,0,21143.53906,2834000,0,0,0,0,0,0,0,414,0,0,1997,4,1,0,6,6,6,0,0.01,-4.622010935,0,9.959089656,14.8571997
4118,0,0,6,5,2,1,UN-AR-EM,1999,696,0,0,0,0,0,-8,0,0,20625.56055,3033000,0,1,1,0,0,0,0,423,1,2,1998,2,4,1,6,6,6,0,1,-0.016840749,0,9.934286389,14.92506279
4119,0,0,6,5,2,1,UN-AR-EM,2000,696,1,0,0,0,1,-8,0,0,21635.92969,3247000,0,0,0,1,0,1,0.5,NA,0,1,1999,0,2,3,6,6,6,0,0.01,-4.622010935,0,9.982110623,14.99324205
4142,0,0,6,6,2,2,OMAN,1996,698,1,0,0,0,1,-9,0,0,7978.670898,2173000,0,0,0,0,0,0,0,202,0,0,1995,2,3,1,6,6,6,0,0.01,-4.622010935,0,8.984527122,14.59161926
4143,0,0,6,6,2,2,OMAN,1997,698,1,0,0,0,1,-9,0,0,8161.606934,2256000,0,0,0,0,0,0,0,209,0,0,1996,1,2,1,6,6,6,0,0.01,-4.622010935,0,9.007196357,14.62910389
4144,0,0,6,6,2,2,OMAN,1998,698,1,0,0,0,1,-9,0,0,8210.477539,2302000,0,0,0,0,0,0,0,214,0,0,1997,1,1,1,6,6,6,0,0.01,-4.622010935,0,9.013166366,14.64928887
4145,0,0,6,6,2,2,OMAN,1999,698,1,0,0,0,1,-9,0,0,8027.891113,2348000,0,1,1,0,0,0,0,224,0,1,1998,1,1,2,6,6,6,0,1,-0.016840749,0,8.990677146,14.66907446
4146,0,0,6,5,1,1,OMAN,2000,698,2,0,0,1,1,-9,0,0,8243.717773,2410000,0,0,0,0,0,0,0,NA,0,0,1999,1,1,0,6,6,6,0,0.01,-4.622010935,0,9.017206707,14.69513731
4196,0,0,7,7,2,2,TURKMEN,1996,701,2,0,0,1,1,-9,0,0,505.0870972,4307000,0,4,4,0,0,0,0,84,0,1,1995,3,4,2,7,7,7,0,4,1.369453612,0,6.224730884,15.27575216
4197,0,1,7,7,2,2,TURKMEN,1997,701,2,0,0,0,2,-9,0,0,438.7423096,4398000,2,7,9,0,0,0,0,95,0,1,1996,2,3,3,7,7,7,0,9,2.180383828,1,6.083912247,15.29666045
4198,0,1,7,7,2,3,TURKMEN,1998,701,3,0,0,1,2,-9,0,0,460.5531921,4483000,3,4,7,1,0,1,0.5,98,0,2,1997,2,2,3,7,7,7,0,7,1.9290694,1,6.132428359,15.31580302
4199,1,1,7,7,2,3,TURKMEN,1999,701,3,0,0,1,2,-9,0,0,527.0220947,4564000,0,4,4,0,0,0,0,103,0,1,1998,3,2,4,7,7,7,0,4,1.369453612,0,6.267242473,15.33370999
4200,1,1,7,7,2,3,TURKMEN,2000,701,4,0,1,1,2,-9,0,0,614.4130859,4643000,0,6,6,0,0,0,0,NA,0,1,1999,3,3,2,7,7,7,0,6,1.77491872,0,6.42066748,15.35087127
4223,1,0,7,7,3,3,TAJIK,1996,702,8,2,2,2,2,-6,1,0,139.0196991,5927000,0,2,2,0,0,0,0,67,0,1,1995,8,8,7,7,7,6,0,2,0.676306431,0,4.934615643,15.59502874
4224,1,0,6,6,2,3,TAJIK,1997,702,7,1,2,2,2,-5,1,0,139.2451019,6018000,0,6,6,0,0,0,0,78,0,1,1996,8,8,7,7,7,6,0,6,1.77491872,0,4.936235704,15.61026554
4225,1,0,6,6,2,4,TAJIK,1998,702,7,1,2,2,2,-1,0,0,144.0166931,6127000,0,4,4,0,0,0,0,86,0,1,1997,7,8,6,6,7,6,0,4,1.369453612,0,4.969929217,15.62821579
4226,1,1,6,6,3,3,TAJIK,1999,702,6,1,1,2,2,-1,0,0,148.5451965,6160000,0,4,4,0,0,0,0,85,0,1,1998,7,7,7,6,6,6,0,4,1.369453612,0,5.000889266,15.63358734
4227,1,1,6,6,2,3,TAJIK,2000,702,7,1,2,2,2,-1,0,0,160.0171967,6193000,0,3,3,0,0,0,0,NA,0,1,1999,6,7,4,6,6,6,0,3,1.08177154,0,5.075281289,15.63893018
4250,0,1,4,4,2,1,KYRG,1996,703,2,0,0,1,1,-3,0,0,239.7332001,4657000,0,5,5,0,0,0,0,78,1,2,1995,2,1,1,4,4,4,0,5,1.592597163,0,5.479526639,15.35388202
4251,1,1,4,4,2,2,KYRG,1997,703,1,0,0,1,0,-3,0,0,259.710907,4725000,3,7,10,0,0,0,0,94,1,2,1996,2,2,1,4,4,5,0,10,2.285744344,1,5.559569116,15.36837812
4252,1,1,5,5,2,2,KYRG,1998,703,1,0,0,0,1,-3,0,0,261.2406921,4797000,1,4,5,0,0,0,0,110,0,1,1997,1,2,2,4,4,5,0,5,1.592597163,1,5.565442174,15.38350128
4253,1,1,5,5,3,3,KYRG,1999,703,2,0,0,1,1,-3,0,0,267.0281067,4864600,0,4,4,0,0,0,0,125,0,1,1998,1,1,2,5,4,6,0,4,1.369453612,0,5.587353921,15.39749505
4254,1,1,6,5,2,3,KYRG,2000,703,2,0,0,1,1,-3,0,0,278.6759033,4915000,0,3,3,1,1,2,1,NA,0,2,1999,2,1,2,5,5,6,0,3,1.08177154,0,5.63004947,15.40780231
4277,1,1,7,6,2,2,UZBEK,1996,704,3,0,0,1,2,-9,0,0,498.7614136,23200000,0,3,3,0,0,0,0,146,1,2,1995,5,3,6,7,7,7,0,3,1.08177154,0,6.212127852,16.95966284
4278,1,1,7,6,2,3,UZBEK,1997,704,6,1,1,2,2,-9,0,0,514.8978271,23700000,0,3,3,0,0,0,0,167,0,1,1996,3,5,4,7,7,7,0,3,1.08177154,0,6.243968487,16.98098561
4279,1,1,7,6,2,3,UZBEK,1998,704,4,0,0,2,2,-9,0,0,528.4641113,24100000,0,2,2,0,0,0,0,184,0,1,1997,6,3,5,7,7,7,0,2,0.676306431,0,6.269974896,16.9977224
4280,1,1,7,6,2,3,UZBEK,1999,704,5,0,1,2,2,-9,0,0,543.3041992,24400000,2,6,8,0,0,0,0,198,0,1,1998,4,6,6,7,7,7,0,8,2.062600793,1,6.297669383,17.01009369
4281,1,1,7,6,2,3,UZBEK,2000,704,6,0,2,2,2,-9,0,0,558.2302246,24700000,3,6,9,0,1,1,0.5,NA,0,2,1999,5,4,5,7,7,7,0,9,2.180383828,1,6.324771466,17.0223138
4304,0,0,6,5,2,3,KAZAK,1996,705,3,0,0,1,2,-4,0,0,1021.23999,15900000,2,5,7,0,0,0,0,181,0,1,1995,2,2,1,6,6,6,0,7,1.9290694,1,6.928772845,16.58182967
4305,0,0,6,5,2,2,KAZAK,1997,705,1,0,0,0,1,-4,0,0,1049.776978,15800000,0,5,5,0,0,0,0,208,0,1,1996,3,2,2,6,6,6,0,5,1.592597163,0,6.956333018,16.5755205
4306,1,0,6,5,2,4,KAZAK,1998,705,2,0,0,1,1,-4,0,0,1044.957031,15500000,2,6,8,2,0,2,1,231,0,2,1997,1,3,3,6,6,6,0,8,2.062600793,1,6.951731045,16.55635058
4307,1,0,6,5,2,3,KAZAK,1999,705,3,0,0,1,2,-4,0,0,1089.666992,15300000,0,3,3,0,1,1,0.5,246,0,2,1998,2,1,3,6,6,6,0,3,1.08177154,0,6.993627417,16.54336339
4308,1,0,6,5,3,3,KAZAK,2000,705,3,0,1,0,2,-4,0,0,1214.675049,15100000,0,2,2,0,0,0,0,NA,0,1,1999,3,2,2,6,6,6,0,2,0.676306431,0,7.10223187,16.5302053
4331,1,0,7,7,4,3,CHINA,1996,710,5,0,1,2,2,-7,0,0,654.2957764,1.22E+09,26,27,53,8,13,21,10.5,1079,1,3,1995,8,8,6,7,7,7,0,53,3.953451164,1,6.483559507,20.9221167
4332,1,0,7,7,4,4,CHINA,1997,710,6,0,2,2,2,-7,0,0,704.6251831,1.23E+09,9,19,28,9,42,51,25.5,1136,0,2,1996,5,8,6,7,7,7,0,28,3.315363761,1,6.557666006,20.93028001
4333,1,0,7,6,5,4,CHINA,1998,710,6,0,2,2,2,-7,0,0,752.3322754,1.24E+09,11,21,32,5,26,31,15.5,1191,1,3,1997,6,5,6,7,7,7,0,32,3.448895154,1,6.623178082,20.93837722
4334,1,0,7,6,4,4,CHINA,1999,710,6,0,2,2,2,-7,0,0,798.1641846,1.25E+09,13,18,31,5,16,21,10.5,1258,1,3,1998,6,6,5,7,7,7,0,31,3.417146455,1,6.682314321,20.94640939
4335,1,0,7,6,5,4,CHINA,2000,710,5,0,1,2,2,-7,0,0,855.9345093,1.26E+09,13,19,32,7,11,18,9,NA,1,3,1999,6,6,6,7,7,7,0,32,3.448895154,1,6.752193865,20.95437756
4358,0,1,2,3,1,2,MONGOLIA,1996,712,1,0,0,0,1,10,0,0,365.6626892,2304360,0,0,0,0,0,0,0,161,0,0,1995,2,1,1,2,2,2,1,0.01,-4.622010935,0,5.901711294,14.65031354
4359,0,1,2,3,1,1,MONGOLIA,1997,712,1,0,0,0,1,10,0,0,375.8677979,2331430,0,0,0,0,0,0,0,176,0,0,1996,1,2,2,2,2,2,1,0.01,-4.622010935,0,5.92923748,14.66199237
4360,0,1,2,3,2,2,MONGOLIA,1998,712,2,0,1,0,1,10,0,0,385.0686951,2356110,0,0,0,0,0,0,0,200,0,0,1997,1,1,1,2,2,2,1,0.01,-4.622010935,0,5.953421747,14.67252251
4361,0,1,2,3,1,1,MONGOLIA,1999,712,1,0,0,0,1,10,0,0,393.7398071,2378320,0,0,0,0,0,0,0,220,0,0,1998,2,1,2,2,2,2,1,0.01,-4.622010935,0,5.975690303,14.68190491
4362,0,1,2,3,1,1,MONGOLIA,2000,712,2,0,1,0,1,10,0,0,394.6332092,2398000,0,0,0,0,0,0,0,NA,0,0,1999,1,2,1,2,2,2,1,0.01,-4.622010935,0,5.977956749,14.69014561
4439,1,1,2,2,3,2,KOREA-S,1996,732,4,0,1,2,1,6,0,0,9712.246094,45500000,7,15,22,NA,NA,NA,NA,1138,0,NA,1995,4,4,3,2,2,2,1,22,3.074201704,1,9.181142852,17.63322288
4440,1,1,2,2,2,2,KOREA-S,1997,732,3,0,0,2,1,6,0,0,10069.07031,4.60E+07,10,17,27,NA,NA,NA,NA,1200,0,NA,1996,4,4,2,2,2,2,1,27,3.278996117,1,9.217223659,17.64415195
4441,1,1,2,2,2,2,KOREA-S,1998,732,2,0,0,1,1,8,0,0,9311.416992,46300000,14,16,30,NA,NA,NA,NA,1250,0,NA,1997,3,4,3,2,2,2,1,30,3.384356633,1,9.13899656,17.65065252
4442,1,1,2,2,2,2,KOREA-S,1999,732,3,0,0,2,1,8,0,0,10122.55957,46600000,8,10,18,NA,NA,NA,NA,1301,0,NA,1998,2,3,3,2,2,2,1,18,2.873531009,1,9.222521833,17.6571111
4443,1,1,2,2,2,2,KOREA-S,2000,732,3,0,0,2,1,8,0,0,10890.24023,4.70E+07,0,1,1,NA,NA,NA,NA,NA,0,NA,1999,3,2,3,2,2,2,1,1,-0.016840749,0,9.295622276,17.66565816
4466,0,1,1,2,2,2,JAPAN,1996,740,1,0,0,0,1,10,0,0,36417.23828,1.26E+08,0,1,1,0,0,0,0,1970,0,1,1995,1,1,1,1,2,1,1,1,-0.016840749,0,10.50279752,18.65179246
4467,0,1,1,2,1,1,JAPAN,1997,740,1,0,0,0,1,10,0,0,36995.37109,1.26E+08,7,5,12,0,0,0,0,2019,1,2,1996,1,1,1,1,1,1,1,12,2.468065901,1,10.51854808,18.65179246
4468,0,1,1,2,1,1,JAPAN,1998,740,1,0,0,0,1,10,0,0,36485.64063,1.26E+08,5,3,8,0,0,0,0,2059,0,1,1997,1,1,1,1,1,1,1,8,2.062600793,1,10.50467405,18.65179246
4469,1,1,1,2,1,2,JAPAN,1999,740,1,0,0,0,1,10,0,0,36437.28906,1.27E+08,5,3,8,0,0,0,0,2124,0,1,1998,1,1,1,1,1,1,1,8,2.062600793,1,10.50334795,18.65969764
4470,1,1,1,2,1,1,JAPAN,2000,740,1,0,0,0,1,10,0,0,37408.91016,1.27E+08,7,0,7,2,1,3,1.5,NA,0,2,1999,1,1,1,1,1,1,1,7,1.9290694,1,10.52966419,18.65969764
4493,0,1,2,4,5,4,INDIA,1996,750,8,2,2,2,2,9,0,0,390.9684143,9.49E+08,12,5,17,2,0,2,1,1584,0,2,1995,8,8,8,4,4,2,1,17,2.816372595,1,5.968626775,20.67091936
4494,0,1,2,4,4,4,INDIA,1997,750,8,2,2,2,2,9,0,0,401.4237976,9.65E+08,11,8,19,1,0,1,0.5,1623,0,2,1996,8,8,8,2,4,2,1,19,2.92759823,1,5.995017721,20.68763866
4495,0,1,2,3,4,4,INDIA,1998,750,8,2,2,2,2,9,0,0,418.2009888,9.82E+08,7,7,14,0,2,2,1,1658,0,2,1997,8,8,8,2,2,2,1,14,2.622216581,1,6.035962151,20.70510187
4496,0,1,2,3,3,4,INDIA,1999,750,8,2,2,2,2,9,0,0,440.4642944,9.99E+08,9,6,15,1,2,3,1.5,1687,0,2,1998,8,8,7,2,2,2,1,15,2.691209452,1,6.087829385,20.72226534
4497,0,1,2,3,4,4,INDIA,2000,750,7,1,2,2,2,9,0,0,450.208313,1.02E+09,16,10,26,7,3,10,5,NA,0,2,1999,8,8,8,2,2,2,1,26,3.241255789,1,6.109710393,20.74306846
4520,0,0,7,7,1,2,BHUTAN,1996,760,2,0,0,2,0,-8,0,0,515.4517822,715870,0,0,0,0,0,0,0,56,0,0,1995,4,4,3,7,7,7,0,0.01,-4.622010935,0,6.245043763,13.48125387
4521,0,0,7,7,3,2,BHUTAN,1997,760,3,0,0,2,1,-8,0,0,539.4727783,737200,1,2,3,0,0,0,0,59,0,1,1996,2,4,3,7,7,7,0,3,1.08177154,1,6.290592326,13.5106145
4522,0,0,7,6,2,1,BHUTAN,1998,760,3,0,0,2,1,-8,0,0,560.9375,759150,1,1,2,0,0,0,0,60,0,1,1997,3,2,3,7,7,7,0,2,0.676306431,1,6.329609491,13.53995467
4523,0,0,7,6,2,2,BHUTAN,1999,760,3,0,0,2,1,-8,0,0,582.8515015,781750,1,0,1,0,0,0,0,61,0,1,1998,3,3,4,7,7,7,0,1,-0.016840749,1,6.367932439,13.56929028
4524,0,0,7,6,2,1,BHUTAN,2000,760,4,0,1,2,1,-8,0,0,605.638916,805000,1,2,3,0,0,0,0,NA,0,1,1999,3,3,2,7,7,7,0,3,1.08177154,1,6.40628396,13.59859756
4547,0,0,4,5,4,4,PAKISTAN,1996,770,6,0,2,2,2,8,0,0,522.2122192,1.25E+08,4,6,10,0,0,0,0,809,0,1,1995,7,5,6,3,3,4,1,10,2.285744344,1,6.258074056,18.6438243
4548,0,0,4,5,3,4,PAKISTAN,1997,770,6,0,2,2,2,7,0,0,514.9951172,1.28E+08,4,9,13,0,1,1,0.5,831,0,2,1996,6,7,5,4,3,4,1,13,2.548108608,1,6.244157419,18.66754082
4549,0,0,4,5,4,4,PAKISTAN,1998,770,5,0,2,1,2,7,0,0,515.5872192,1.32E+08,4,9,13,1,0,1,0.5,842,0,2,1997,6,6,6,4,4,7,1,13,2.548108608,1,6.245306483,18.69831248
4550,0,0,7,5,5,4,PAKISTAN,1999,770,6,0,2,2,2,-6,0,0,521.7382813,1.35E+08,10,8,18,1,0,1,0.5,851,0,2,1998,5,6,7,4,4,6,0,18,2.873531009,1,6.257166085,18.72078534
4551,0,0,6,5,3,4,PAKISTAN,2000,770,7,1,2,2,2,-6,0,0,531.0037842,1.38E+08,5,6,11,3,3,6,3,NA,0,2,1999,6,5,6,7,4,6,0,11,2.381054524,1,6.274769148,18.74276424
4574,0,0,2,4,3,4,BANGLAD,1996,771,5,1,1,1,2,6,0,0,313.2478943,1.22E+08,1,1,2,0,0,0,0,549,0,1,1995,5,5,4,3,2,2,1,2,0.676306431,1,5.746994872,18.6195316
4575,0,0,2,4,3,4,BANGLAD,1997,771,4,0,1,1,2,6,0,0,324.4194946,1.24E+08,3,3,6,0,1,1,0.5,564,0,2,1996,5,5,5,2,3,2,1,6,1.77491872,1,5.782037415,18.63579212
4576,1,0,2,4,2,4,BANGLAD,1998,771,5,0,2,2,1,6,0,0,335.4896851,1.27E+08,2,3,5,0,0,0,0,580,0,1,1997,4,5,4,2,2,3,1,5,1.592597163,1,5.815591211,18.65969764
4577,1,0,3,4,3,3,BANGLAD,1999,771,4,0,1,1,2,6,0,0,345.7670898,1.29E+08,0,1,1,1,0,1,0.5,590,0,2,1998,5,4,6,2,2,3,1,1,-0.016840749,0,5.845765398,18.67532296
4578,1,1,3,4,3,3,BANGLAD,2000,771,6,1,2,1,2,6,0,0,360.0244141,1.31E+08,3,4,7,0,1,1,0.5,NA,0,2,1999,4,5,4,3,2,3,1,7,1.9290694,1,5.886171846,18.69070788
4628,1,1,3,5,5,4,SRI-LAN,1996,780,8,2,2,2,2,5,0,0,758.1409302,17500000,2,1,3,0,0,0,0,694,0,1,1995,8,6,7,4,4,3,0,3,1.08177154,1,6.630869292,16.67771144
4629,1,1,3,4,4,4,SRI-LAN,1997,780,7,2,1,2,2,5,0,0,797.0418091,17700000,9,2,11,0,0,0,0,696,0,1,1996,8,8,7,3,4,3,0,11,2.381054524,1,6.680907135,16.6890752
4630,1,1,3,4,4,4,SRI-LAN,1998,780,7,2,1,2,2,5,0,0,823.6489258,17900000,11,2,13,0,0,0,0,708,0,1,1997,7,8,6,3,3,3,0,13,2.548108608,1,6.713744378,16.70031127
4631,1,1,3,4,4,4,SRI-LAN,1999,780,6,1,2,1,2,5,0,0,846.1901245,18200000,11,2,13,0,1,1,0.5,711,0,2,1998,7,7,8,3,3,3,0,13,2.548108608,1,6.740744068,16.71693215
4632,1,1,3,4,4,5,SRI-LAN,2000,780,8,2,2,2,2,5,0,0,884.3815918,18500000,9,2,11,2,2,4,2,NA,0,2,1999,6,7,6,3,3,3,0,11,2.381054524,1,6.784888634,16.73328129
4682,1,1,3,4,4,3,NEPAL,1996,790,2,0,1,0,1,5,0,0,218.4351959,20900000,2,1,3,0,0,0,0,339,0,1,1995,3,2,5,3,3,3,0,3,1.08177154,1,5.386489384,16.85525972
4683,1,1,3,4,3,3,NEPAL,1997,790,5,1,2,1,1,5,0,0,224.4723969,21400000,5,1,6,0,0,0,0,364,0,1,1996,2,3,7,3,3,3,0,6,1.77491872,1,5.413752746,16.87890148
4684,1,1,3,4,4,3,NEPAL,1998,790,7,1,2,2,2,5,0,0,225.6015015,2.20E+07,1,4,5,0,0,0,0,377,1,2,1997,5,2,6,3,3,3,0,5,1.592597163,1,5.418770175,16.90655301
4685,1,1,3,4,3,3,NEPAL,1999,790,6,1,2,1,2,6,0,0,230.1347046,22500000,1,3,4,0,0,0,0,389,0,1,1998,7,5,7,3,3,3,1,4,1.369453612,1,5.43866481,16.92902587
4686,1,1,3,4,4,4,NEPAL,2000,790,7,2,2,2,1,6,0,0,238.4347992,2.30E+07,5,9,14,2,0,2,1,NA,0,2,1999,6,7,7,3,3,3,1,14,2.622216581,1,5.474095894,16.95100477
4709,0,0,3,3,2,3,THAILAND,1996,800,3,0,1,1,1,9,0,0,2154.898926,5.90E+07,2,2,4,0,0,0,0,924,0,1,1995,1,3,1,3,3,3,1,4,1.369453612,1,7.675499099,17.893048
4710,0,1,3,3,2,3,THAILAND,1997,800,1,0,0,0,1,9,0,0,2111.230957,59400000,1,3,4,0,0,0,0,966,0,1,1996,3,1,2,3,3,2,1,4,1.369453612,1,7.655026448,17.89980478
4711,0,1,2,3,3,2,THAILAND,1998,800,2,0,0,1,1,9,0,0,1875.974976,59800000,0,0,0,0,0,0,0,976,0,0,1997,1,3,2,3,3,2,1,0.01,-4.622010935,0,7.53688379,17.90651622
4712,0,1,2,3,2,2,THAILAND,1999,800,2,0,0,1,1,9,0,0,1944.70105,60200000,1,2,3,0,0,0,0,1013,0,1,1998,2,1,3,2,3,2,1,3,1.08177154,1,7.572863542,17.91318291
4713,0,1,2,3,3,2,THAILAND,2000,800,3,0,1,1,1,9,0,0,2020.901001,60700000,1,1,2,0,0,0,0,NA,0,1,1999,2,2,4,2,2,2,1,2,0.676306431,1,7.611298731,17.92145426
4736,1,1,6,6,3,4,KAMPUCH,1996,811,6,1,2,1,2,1,1,0,235.8081055,11600000,1,0,1,0,0,0,0,92,1,2,1995,6,7,6,6,4,7,0,1,-0.016840749,1,5.463018362,16.26651566
4737,1,1,7,6,3,4,KAMPUCH,1997,811,6,1,2,1,2,-7,1,0,245.0021973,11900000,9,0,9,2,3,5,2.5,111,1,3,1996,6,6,8,6,6,6,0,9,2.180383828,1,5.501267179,16.29204896
4738,1,1,6,6,3,4,KAMPUCH,1998,811,8,2,2,2,2,2,0,0,248.0113983,12200000,16,0,16,5,5,10,5,122,1,3,1997,6,6,5,7,6,6,0,16,2.755747973,1,5.513474706,16.31694651
4739,1,1,6,6,3,3,KAMPUCH,1999,811,5,1,2,0,2,2,0,0,268.9223938,12500000,6,0,6,2,0,2,1,134,1,3,1998,8,6,4,6,7,6,0,6,1.77491872,1,5.594422839,16.3412392
4740,1,1,6,6,3,2,KAMPUCH,2000,811,4,1,1,0,2,2,0,0,282.2625122,12700000,0,0,0,0,2,2,1,NA,1,2,1999,5,8,3,6,6,6,0,0.01,-4.622010935,0,5.642837532,16.35711255
4763,0,0,7,6,1,1,LAO,1996,812,0,0,0,0,0,-7,0,0,282.0004883,4801540,0,1,1,0,0,0,0,68,0,1,1995,1,1,1,7,7,7,0,1,-0.016840749,0,5.641908802,15.38444726
4764,0,0,7,6,2,2,LAO,1997,812,1,0,0,1,0,-7,0,0,294.6622009,4918710,0,0,0,0,0,0,0,79,0,0,1996,0,1,3,7,7,7,0,0.01,-4.622010935,0,5.685829619,15.40855686
4765,0,0,7,6,3,2,LAO,1998,812,3,0,1,1,1,-7,0,0,299.1343994,5037410,2,3,5,0,0,0,0,85,0,1,1997,1,0,3,7,7,7,0,5,1.592597163,1,5.700892969,15.43240262
4766,0,0,7,6,2,2,LAO,1999,812,3,0,0,2,1,-7,0,0,313.5137939,5157540,0,1,1,0,0,0,0,97,0,1,1998,3,1,4,7,7,7,0,1,-0.016840749,0,5.747843359,15.45597028
4767,0,0,7,6,3,3,LAO,2000,812,4,1,1,1,1,-7,0,0,324.0963135,5279000,1,4,5,0,0,0,0,NA,0,1,1999,3,3,4,7,7,7,0,5,1.592597163,1,5.781040735,15.47924724
4835,0,0,4,5,2,2,MALAYSIA,1996,820,1,0,0,0,1,3,0,0,3721.113037,21100000,5,4,9,1,0,1,0.5,989,0,2,1995,3,3,3,4,4,4,0,9,2.180383828,1,8.221778106,16.8647836
4836,0,0,4,5,2,2,MALAYSIA,1997,820,3,0,1,1,1,3,0,0,3894.47998,21700000,1,4,5,0,1,1,0.5,1006,0,2,1996,1,3,3,4,4,5,0,5,1.592597163,1,8.26731544,16.89282282
4837,0,0,5,5,3,3,MALAYSIA,1998,820,3,0,1,1,1,3,0,0,3524.423096,22200000,10,6,16,1,4,5,2.5,1035,0,2,1997,3,1,3,4,4,5,0,16,2.755747973,1,8.167472041,16.91560285
4838,0,0,5,5,2,2,MALAYSIA,1999,820,3,0,1,1,1,3,0,0,3653.437988,22700000,4,3,7,3,1,4,2,1052,0,2,1998,3,3,6,5,4,5,0,7,1.9290694,1,8.203423918,16.93787548
4839,0,0,5,5,2,2,MALAYSIA,2000,820,6,1,1,2,2,3,0,0,3881.381104,23300000,6,2,8,2,1,3,1.5,NA,0,2,1999,3,3,3,5,5,5,0,8,2.062600793,1,8.263946324,16.96396392
4880,0,0,4,5,2,1,SINGAPOR,1996,830,3,0,0,1,2,-2,0,0,19899.85938,3670000,2,0,2,0,0,0,0,923,0,1,1995,2,1,3,5,5,5,0,2,0.676306431,1,9.898467944,15.11570222
4881,0,0,5,5,1,2,SINGAPOR,1997,830,3,0,0,1,2,-2,0,0,20887.25,3794000,2,3,5,0,0,0,0,963,0,1,1996,3,2,1,4,5,5,0,5,1.592597163,1,9.946894204,15.14893143
4882,0,0,5,5,2,2,SINGAPOR,1998,830,1,0,0,0,1,-2,0,0,20026.76953,3923000,2,1,3,0,0,0,0,987,0,1,1997,3,3,2,5,4,5,0,3,1.08177154,1,9.904825134,15.18236723
4883,0,0,5,5,2,2,SINGAPOR,1999,830,2,0,0,1,1,-2,0,0,21156.64063,3952000,1,1,2,1,0,1,0.5,1014,0,2,1998,1,3,2,5,5,5,0,2,0.676306431,1,9.959709113,15.18973234
4884,0,0,5,5,2,1,SINGAPOR,2000,830,2,0,0,1,1,-2,0,0,22766.58008,4018000,1,0,1,0,0,0,0,NA,0,1,1999,2,1,1,5,5,5,0,1,-0.016840749,1,10.03304895,15.20629482
4934,1,1,2,3,3,3,PHILIPPI,1996,840,6,2,2,1,1,8,0,0,947.6572876,69900000,3,0,3,0,0,0,0,1030,0,1,1995,7,5,6,2,3,2,1,3,1.08177154,1,6.853992926,18.06257621
4935,1,1,2,3,3,3,PHILIPPI,1997,840,6,1,1,2,2,8,0,0,974.3369141,71500000,2,0,2,0,1,1,0.5,1049,0,2,1996,6,7,5,2,2,2,1,2,0.676306431,1,6.881757151,18.08520801
4936,1,1,2,3,3,3,PHILIPPI,1998,840,5,1,1,2,1,8,0,0,946.7988281,73200000,3,0,3,0,1,1,0.5,1070,0,2,1997,6,6,6,2,2,2,1,3,1.08177154,1,6.85308664,18.10870598
4937,1,1,2,3,4,3,PHILIPPI,1999,840,6,1,1,2,2,8,0,0,956.7127075,74900000,7,0,7,1,0,1,0.5,1078,0,2,1998,5,6,8,2,2,2,1,7,1.9290694,1,6.863503145,18.13166445
4938,1,1,2,3,4,4,PHILIPPI,2000,840,8,2,2,2,2,8,0,0,990.6826172,76600000,8,0,8,0,1,1,0.5,NA,0,2,1999,6,5,6,2,2,2,1,8,2.062600793,1,6.898394218,18.15410763
4961,0,0,7,5,4,3,INDONES,1996,850,7,1,2,2,2,-7,0,0,798.9008789,1.95E+08,16,16,32,2,2,4,2,960,1,3,1995,5,5,8,7,7,7,0,32,3.448895154,1,6.683236882,19.08851012
4962,0,0,7,5,3,4,INDONES,1997,850,8,2,2,2,2,-7,0,0,825.0255737,1.98E+08,0,23,23,1,2,3,1.5,985,1,3,1996,7,5,8,7,7,6,0,23,3.118653467,0,6.715414384,19.10377759
