,cat_rat,ccpr_rat,polrt,cvrt,hrai,hrsd,country,year,idcode,PIRI,Dis,Kill,Pris,Tort,Polity2,Civilwar2,War,gdppc,pop,Media_ai_rn,Media_ai_br,Media_ai_tot,Media_ec,Media_nw,Media_tot,Media_ave,INGO_uia,UNShame,intensity,yearLag1,PIRILag1,PIRILag2,PIRILead1,polrtLag1,polrtLag2,polrtLead1,democratic,Media_ai_tot_ph,logAI,AIShame,log_gdppc,log_pop
2954,0,1,6,5,2,2,KENYA,1985,501,3,0,0,1,2,-7,0,0,338.3317871,19900000,0,3,3,0,0,0,0,518,0,1,1984,2,2,2,6,5,6,0,3,1.08177154,0,5.824027033,16.80623029
2955,0,1,6,5,3,2,KENYA,1986,501,2,0,0,1,1,-7,0,0,350.5239868,20600000,0,8,8,0,0,0,0,506,0,1,1985,3,2,3,6,6,6,0,8,2.062600793,0,5.85942914,16.84080163
2956,0,1,6,6,3,3,KENYA,1987,501,3,0,0,2,1,-7,0,0,359.2088928,21300000,1,10,11,2,0,2,1,558,0,2,1986,2,3,5,6,6,6,0,11,2.381054524,1,5.883904093,16.87421763
2957,0,1,6,6,3,2,KENYA,1988,501,5,1,1,1,2,-7,0,0,369.329895,2.20E+07,0,7,7,0,0,0,0,603,0,1,1987,3,2,4,6,6,6,0,7,1.9290694,0,5.911690269,16.90655301
2958,0,1,6,6,2,2,KENYA,1989,501,4,0,1,1,2,-7,0,0,374.6636963,22700000,0,3,3,0,0,0,0,639,0,1,1988,5,3,3,6,6,6,0,3,1.08177154,0,5.926028814,16.93787548
2959,0,1,6,6,3,3,KENYA,1990,501,3,0,1,1,1,-7,0,0,378.6448975,23400000,0,5,5,0,1,1,0.5,668,0,2,1989,4,5,5,6,6,6,0,5,1.592597163,0,5.93659882,16.96824658
2960,0,1,6,6,3,3,KENYA,1991,501,5,0,1,2,2,-5,0,0,373.5191956,2.40E+07,0,17,17,3,0,3,1.5,688,0,2,1990,3,4,6,6,6,4,0,17,2.816372595,0,5.922969397,16.99356439
2961,0,1,4,5,4,4,KENYA,1992,501,6,0,2,2,2,-5,0,0,360.5490112,24700000,0,4,4,0,0,0,0,716,1,2,1991,5,3,3,6,6,5,0,4,1.369453612,0,5.887627901,17.0223138
2962,0,1,5,6,3,4,KENYA,1993,501,3,0,1,1,1,-5,0,0,352.3010864,25300000,0,1,1,1,0,1,0.5,757,0,2,1992,6,5,4,4,6,6,0,1,-0.016840749,0,5.864486169,17.04631495
2963,0,1,6,6,4,4,KENYA,1994,501,4,1,0,1,2,-5,0,0,352.2650146,2.60E+07,1,5,6,0,0,0,0,769,0,1,1993,3,6,4,5,4,7,0,6,1.77491872,1,5.864383775,17.0736071
2964,0,1,7,6,4,3,KENYA,1995,501,4,1,0,1,2,-5,0,0,358.5260925,26700000,6,6,12,1,0,1,0.5,775,0,2,1994,4,3,4,6,5,7,0,12,2.468065901,1,5.88200144,17.10017412
2984,0,1,6,6,2,2,TANZANIA,1988,510,4,1,1,1,1,-7,1,0,255.8462982,23900000,0,1,1,0,0,0,0,375,0,1,1987,2,2,3,6,6,6,0,1,-0.016840749,0,5.544576867,16.98938902
2985,0,1,6,6,2,2,TANZANIA,1989,510,3,0,1,1,1,-7,1,0,257.3193054,24700000,0,0,0,0,0,0,0,406,0,0,1988,4,2,5,6,6,6,0,0.01,-4.622010935,0,5.550317747,17.0223138
2986,0,1,6,5,2,3,TANZANIA,1990,510,5,0,1,2,2,-7,1,0,267.031311,25500000,1,3,4,0,0,0,0,444,0,1,1989,3,4,5,6,6,6,0,4,1.369453612,1,5.587365921,17.05418901
2987,0,1,6,5,2,2,TANZANIA,1991,510,5,0,1,2,2,-7,1,0,264.1864929,26300000,0,7,7,0,0,0,0,456,0,1,1990,5,3,1,6,6,6,0,7,1.9290694,0,5.576655266,17.0850795
2988,0,1,6,5,1,2,TANZANIA,1992,510,1,0,0,1,0,-6,1,0,257.6335144,27100000,0,0,0,0,0,0,0,472,0,0,1991,5,5,4,6,6,6,0,0.01,-4.622010935,0,5.551538088,17.11504429
2989,0,1,6,5,2,2,TANZANIA,1993,510,4,1,1,2,0,-6,0,0,252.9015045,27900000,0,0,0,0,0,0,0,502,0,0,1992,1,5,2,6,6,6,0,0.01,-4.622010935,0,5.533000103,17.14413725
2990,0,1,6,6,2,2,TANZANIA,1994,510,2,0,0,1,1,-6,0,0,249.2882996,28800000,0,0,0,0,0,0,0,505,0,0,1993,4,1,3,6,6,5,0,0.01,-4.622010935,0,5.518610056,17.17588595
2991,0,1,5,5,3,2,TANZANIA,1995,510,3,0,1,1,1,-1,0,0,250.7601013,29600000,0,1,1,0,0,0,0,516,0,1,1994,2,4,3,6,6,5,0,1,-0.016840749,0,5.52449671,17.20328492
3006,0,0,6,6,2,2,BURUNDI,1983,516,2,0,0,1,1,-7,0,0,134.0075989,4482410,0,0,0,0,0,0,0,116,0,0,1982,0,2,4,6,7,7,0,0.01,-4.622010935,0,4.897896506,15.31567141
3007,0,0,7,6,2,2,BURUNDI,1984,516,4,0,1,2,1,-7,0,0,130.5124054,4609610,0,3,3,0,0,0,0,124,0,1,1983,2,0,2,6,6,7,0,3,1.08177154,0,4.871468283,15.34365381
3008,0,0,7,6,3,2,BURUNDI,1985,516,2,0,0,1,1,-7,0,0,141.8477936,4741000,0,2,2,0,0,0,0,124,0,1,1984,4,2,3,7,6,7,0,2,0.676306431,0,4.954754607,15.37175864
3009,0,0,7,6,3,3,BURUNDI,1986,516,3,0,0,2,1,-7,0,0,142.3932037,4876340,0,3,3,0,0,0,0,127,0,1,1985,2,4,2,7,7,7,0,3,1.08177154,0,4.958592271,15.3999055
3010,0,0,7,6,2,2,BURUNDI,1987,516,2,0,0,1,1,-7,0,0,146.0612946,5015490,0,6,6,0,0,0,0,140,0,1,1986,3,2,5,7,7,7,0,6,1.77491872,0,4.984026359,15.42804168
3011,0,0,7,6,4,4,BURUNDI,1988,516,5,1,2,1,1,-7,1,0,149.1589966,5158420,0,3,3,0,0,0,0,162,0,1,1987,2,3,3,7,7,7,0,3,1.08177154,0,5.005012828,15.45614089
3012,0,0,7,6,2,2,BURUNDI,1989,516,3,1,0,1,1,-7,0,0,146.9893951,5305200,0,2,2,0,0,0,0,164,0,1,1988,5,2,4,7,7,7,0,2,0.676306431,0,4.990360442,15.48419803
3013,0,1,7,6,2,2,BURUNDI,1990,516,4,0,1,2,1,-7,0,0,147.928894,5456000,0,0,0,0,0,0,0,179,0,0,1989,3,5,8,7,7,7,0,0.01,-4.622010935,0,4.996731713,15.51222648
3014,0,1,7,6,5,4,BURUNDI,1991,516,8,2,2,2,2,-7,1,0,151.2234955,5603820,0,2,2,0,0,0,0,192,0,1,1990,4,3,3,7,7,6,0,2,0.676306431,0,5.018758845,15.53895907
3033,0,1,6,6,2,1,RWANDA,1983,517,1,0,0,0,1,-7,0,0,292.6997986,5663000,0,1,1,0,0,0,0,126,0,1,1982,1,0,0,6,6,6,0,1,-0.016840749,0,5.679147506,15.54946435
3034,0,1,6,6,2,2,RWANDA,1984,517,0,0,0,0,0,-7,0,0,271.4128113,5848160,0,4,4,0,0,0,0,143,0,1,1983,1,1,2,6,6,6,0,4,1.369453612,0,5.603640951,15.58163764
3035,0,1,6,6,2,2,RWANDA,1985,517,2,0,0,1,1,-7,0,0,273.6375122,6056000,0,3,3,0,0,0,0,143,0,1,1984,0,1,3,6,6,6,0,3,1.08177154,0,5.611804282,15.61656007
3036,0,1,6,6,3,2,RWANDA,1986,517,3,0,0,2,1,-7,0,0,279.4118958,6255390,0,2,2,0,0,0,0,150,0,1,1985,2,0,2,6,6,6,0,2,0.676306431,0,5.632687022,15.64895405
3037,0,1,6,6,2,1,RWANDA,1987,517,2,0,0,2,0,-7,0,0,271.1252136,6445030,0,2,2,0,0,0,0,163,0,1,1986,3,2,1,6,6,6,0,2,0.676306431,0,5.602580757,15.67881985
3038,0,1,6,6,2,1,RWANDA,1988,517,1,0,0,1,0,-7,0,0,275.6827087,6623640,0,0,0,0,0,0,0,177,0,0,1987,2,3,2,6,6,6,0,0.01,-4.622010935,0,5.619250598,15.70615563
3039,0,1,6,6,2,2,RWANDA,1989,517,2,0,0,1,1,-7,0,0,268.8293152,6790020,0,0,0,0,0,0,0,188,0,0,1988,1,2,5,6,6,6,0,0.01,-4.622010935,0,5.594076662,15.73096445
3040,0,1,6,6,5,4,RWANDA,1990,517,5,0,1,2,2,-7,1,0,256.598114,6943000,0,6,6,0,0,0,0,201,0,1,1989,2,1,7,6,6,6,0,6,1.77491872,0,5.547511102,15.75324452
3041,0,1,6,6,5,4,RWANDA,1991,517,7,1,2,2,2,-7,1,0,242.6327972,7158000,0,9,9,0,0,0,0,215,0,1,1990,5,2,6,6,6,6,0,9,2.180383828,0,5.491549178,15.78374117
3042,0,1,6,5,4,4,RWANDA,1992,517,6,1,2,2,1,-7,1,0,249.1546021,7380000,0,4,4,0,0,0,0,223,1,2,1991,7,5,7,6,6,6,0,4,1.369453612,0,5.518073596,15.8142842
3043,0,1,6,5,4,4,RWANDA,1993,517,7,1,2,2,2,-6,1,0,222.0901031,7608000,0,3,3,0,0,0,0,242,1,2,1992,6,7,8,6,6,7,0,3,1.08177154,0,5.40308317,15.84471088
3044,0,1,7,7,5,5,RWANDA,1994,517,8,2,2,2,2,-6,1,0,159.453598,5272000,14,7,21,5,0,5,2.5,242,1,3,1993,7,6,8,6,6,7,0,21,3.027681689,1,5.071752958,15.47792036
3045,0,1,7,6,5,5,RWANDA,1995,517,8,2,2,2,2,-6,0,0,199.5693054,5696000,14,11,25,3,0,3,1.5,248,1,3,1994,8,7,7,7,6,7,0,25,3.202035076,1,5.296161572,15.55527473
3141,0,0,7,7,4,4,ETHIOPIA,1983,530,8,2,2,2,2,-7,1,0,106.4524994,4.10E+07,0,2,2,0,0,0,0,218,0,1,1982,8,8,6,7,7,7,0,2,0.676306431,0,4.667698871,17.52908262
3142,0,0,7,7,3,4,ETHIOPIA,1984,530,6,1,2,2,1,-8,1,0,101.1312027,42200000,0,6,6,0,0,0,0,232,0,1,1983,8,8,5,7,7,7,0,6,1.77491872,0,4.61641871,17.55793078
3143,0,0,7,7,4,4,ETHIOPIA,1985,530,5,1,1,1,2,-8,1,0,87.11385345,43400000,0,4,4,0,0,0,0,232,1,2,1984,6,8,7,7,7,7,0,4,1.369453612,0,4.467215924,17.58597
3144,0,0,7,7,4,5,ETHIOPIA,1986,530,7,1,2,2,2,-8,1,0,92.75670624,44700000,0,12,12,0,0,0,0,245,0,1,1985,5,6,7,7,7,6,0,12,2.468065901,0,4.529980003,17.61548406
3145,0,0,6,7,4,5,ETHIOPIA,1987,530,7,1,2,2,2,-8,1,0,102.3492966,46100000,0,5,5,0,0,0,0,262,0,1,1986,7,5,7,7,7,6,0,5,1.592597163,0,4.628391439,17.64632351
3146,0,0,6,7,5,5,ETHIOPIA,1988,530,7,1,2,2,2,-8,1,0,99.57485962,47600000,0,4,4,0,0,0,0,276,0,1,1987,7,7,7,6,7,7,0,4,1.369453612,0,4.600909719,17.67834332
3147,0,0,7,7,4,4,ETHIOPIA,1989,530,7,1,2,2,2,-8,1,0,95.71620178,49300000,1,6,7,0,0,0,0,285,0,1,1988,7,7,8,6,6,7,0,7,1.9290694,1,4.561387582,17.71343464
3180,0,0,6,4,2,1,ERITREA,1995,531,2,0,0,2,0,-6,0,0,170.0301971,3574000,0,0,0,0,0,0,0,24,0,0,1994,2,3,4,6,6,6,0,0.01,-4.622010935,0,5.135976052,15.08919597
3195,0,0,7,7,3,5,ANGOLA,1983,540,6,0,2,2,2,-7,1,0,820.1646729,7773890,0,4,4,0,0,0,0,125,0,1,1982,6,3,5,7,7,7,0,4,1.369453612,0,6.709505141,15.86628124
3196,0,0,7,7,3,3,ANGOLA,1984,540,5,0,2,2,1,-7,1,0,841.0266113,8035920,0,3,3,0,0,0,0,130,0,1,1983,6,6,3,7,7,7,0,3,1.08177154,0,6.734623302,15.89943205
3197,0,0,7,7,3,5,ANGOLA,1985,540,3,0,1,2,0,-7,1,0,842.8687134,8299000,0,2,2,0,0,0,0,130,0,1,1984,5,6,4,7,7,7,0,2,0.676306431,0,6.736811208,15.93164558
3198,0,0,7,7,4,5,ANGOLA,1986,540,4,0,1,2,1,-7,1,0,840.4415283,8556010,0,2,2,0,0,0,0,45,0,1,1985,3,5,5,7,7,7,0,2,0.676306431,0,6.733927383,15.96214452
3199,0,0,7,7,4,5,ANGOLA,1987,540,5,0,2,2,1,-7,1,0,881.8275757,8798660,0,0,0,0,0,0,0,144,0,0,1986,4,3,4,7,7,7,0,0.01,-4.622010935,0,6.781996544,15.99011
3200,0,0,7,7,4,4,ANGOLA,1988,540,4,0,1,2,1,-7,1,0,908.6129761,9017480,0,2,2,0,0,0,0,153,0,1,1987,5,4,7,7,7,7,0,2,0.676306431,0,6.811919235,16.01467547
3201,0,0,7,7,4,4,ANGOLA,1989,540,7,1,2,2,2,-7,1,0,893.9686279,9201860,0,2,2,0,0,0,0,156,0,1,1988,4,5,5,7,7,7,0,2,0.676306431,0,6.795670683,16.0349162
3202,0,0,7,7,4,4,ANGOLA,1990,540,5,1,2,1,1,-7,1,0,878.1043701,9340000,0,0,0,0,0,0,0,172,0,0,1989,7,4,7,7,7,6,0,0.01,-4.622010935,0,6.777765459,16.04981681
3207,0,1,6,6,4,5,ANGOLA,1995,540,7,2,1,2,2,-2,0,0,597.2476196,10900000,0,0,0,0,0,0,0,207,0,0,1994,6,6,8,7,7,6,0,0.01,-4.622010935,0,6.392331801,16.20427335
3222,0,0,7,6,3,5,MOZAMBIQ,1983,541,5,0,1,2,2,-8,1,0,133.2353973,13100000,0,4,4,0,0,0,0,121,0,1,1982,7,4,6,7,7,6,0,4,1.369453612,0,4.892117469,16.38812279
3223,0,0,6,7,3,3,MOZAMBIQ,1984,541,6,1,2,2,1,-8,1,0,122.0673981,13300000,0,4,4,0,0,0,0,135,0,1,1983,5,7,7,7,7,6,0,4,1.369453612,0,4.804573335,16.40327459
3224,0,0,6,7,4,5,MOZAMBIQ,1985,541,7,1,2,2,2,-8,1,0,121.3644028,13500000,0,1,1,0,0,0,0,135,0,1,1984,6,5,6,6,7,6,0,1,-0.016840749,0,4.798797613,16.41820024
3225,0,0,6,7,4,5,MOZAMBIQ,1986,541,6,0,2,2,2,-7,1,0,117.1421967,13700000,0,2,2,0,0,0,0,140,0,1,1985,7,6,6,6,6,6,0,2,0.676306431,0,4.763388553,16.43290639
3226,0,0,6,7,4,5,MOZAMBIQ,1987,541,6,0,2,2,2,-7,1,0,133.0939026,13800000,0,2,2,0,0,0,0,145,0,1,1986,6,7,5,6,6,6,0,2,0.676306431,0,4.891054914,16.44017915
3227,0,0,6,7,3,4,MOZAMBIQ,1988,541,5,0,1,2,2,-7,1,0,142.9042053,13900000,0,2,2,0,0,0,0,154,0,1,1987,6,6,6,6,6,6,0,2,0.676306431,0,4.962174513,16.4473994
3228,0,0,6,7,3,4,MOZAMBIQ,1989,541,6,1,1,2,2,-7,1,0,151.1282959,1.40E+07,0,1,1,0,0,0,0,162,0,1,1988,5,6,4,6,6,6,0,1,-0.016840749,0,5.018129118,16.45456789
3229,0,0,6,6,3,4,MOZAMBIQ,1990,541,4,0,1,1,2,-7,1,0,151.4645996,14200000,0,4,4,0,0,0,0,176,0,1,1989,6,5,5,6,6,6,0,4,1.369453612,0,5.020351932,16.46875252
3230,0,0,6,4,3,4,MOZAMBIQ,1991,541,5,0,1,2,2,-6,1,0,155.9223022,14400000,0,4,4,0,0,0,0,195,0,1,1990,4,6,6,6,6,6,0,4,1.369453612,0,5.049357821,16.48273876
3231,0,0,6,4,4,5,MOZAMBIQ,1992,541,6,1,1,2,2,-6,1,0,140.6589966,14700000,0,1,1,0,0,0,0,203,0,1,1991,5,4,2,6,6,6,0,1,-0.016840749,0,4.946338497,16.50335805
3232,0,1,6,5,3,4,MOZAMBIQ,1993,541,2,0,0,1,1,-6,0,0,149.6864929,1.50E+07,0,1,1,0,0,0,0,230,0,1,1992,6,5,5,6,6,3,0,1,-0.016840749,0,5.00854306,16.52356076
3233,0,1,3,5,3,3,MOZAMBIQ,1994,541,5,1,1,1,2,6,0,0,156.5823059,15400000,1,2,3,0,0,0,0,233,0,1,1993,2,6,3,6,6,3,1,3,1.08177154,1,5.053581788,16.54987807
3234,0,1,3,4,2,3,MOZAMBIQ,1995,541,3,0,1,0,2,6,0,0,159.1860962,15800000,0,0,0,0,0,0,0,261,0,0,1994,5,2,4,3,6,3,1,0.01,-4.622010935,0,5.070073934,16.5755205
3249,0,0,5,6,3,2,ZAMBIA,1983,551,4,0,2,1,1,-9,0,0,437.6673889,6309060,0,0,0,0,0,0,0,289,0,0,1982,3,4,3,5,5,5,0,0.01,-4.622010935,0,6.081459236,15.65749725
3250,0,1,5,5,2,2,ZAMBIA,1984,551,3,0,1,1,1,-9,0,0,423.1792908,6503080,0,0,0,0,0,0,0,313,0,0,1983,4,3,2,5,5,5,0,0.01,-4.622010935,0,6.047795944,15.68778647
3251,0,1,5,5,2,2,ZAMBIA,1985,551,2,0,0,1,1,-9,0,0,417.3764038,6700000,0,1,1,0,0,0,0,313,0,1,1984,3,4,2,5,5,5,0,1,-0.016840749,0,6.033988462,15.71761808
3252,0,1,5,5,3,3,ZAMBIA,1986,551,2,0,0,1,1,-9,0,0,408.1507874,6901040,0,2,2,0,0,0,0,316,0,1,1985,2,3,4,5,5,5,0,2,0.676306431,0,6.011636683,15.74718268
3253,0,1,5,5,3,2,ZAMBIA,1987,551,4,0,1,2,1,-9,0,0,406.8811035,7107800,0,3,3,0,0,0,0,349,0,1,1986,2,2,3,5,5,6,0,3,1.08177154,0,6.008521014,15.77670333
3254,0,1,6,5,2,3,ZAMBIA,1988,551,3,0,1,1,1,-9,0,0,419.7713013,7322250,0,1,1,0,0,0,0,388,0,1,1987,4,2,4,5,5,6,0,1,-0.016840749,0,6.039710042,15.80642822
3255,0,1,6,5,2,2,ZAMBIA,1989,551,4,0,1,1,2,-9,0,0,403.1159973,7546740,0,1,1,0,0,0,0,410,0,1,1988,3,4,4,6,5,6,0,1,-0.016840749,0,5.999224355,15.83662624
3256,0,1,6,5,3,3,ZAMBIA,1990,551,4,0,1,1,2,-9,0,0,388.9486084,7784000,0,1,1,0,0,0,0,420,0,1,1989,4,3,4,6,6,2,0,1,-0.016840749,0,5.963447223,15.8675809
3257,0,1,2,3,1,2,ZAMBIA,1991,551,4,0,2,1,1,6,0,0,377.5368042,8016390,0,2,2,0,0,0,0,439,0,1,1990,4,4,1,6,6,2,1,2,0.676306431,0,5.933668059,15.89699875
3258,0,1,2,3,3,2,ZAMBIA,1992,551,1,0,0,0,1,6,0,0,360.7999878,8243060,0,1,1,0,0,0,0,447,0,1,1991,4,4,4,2,6,3,1,1,-0.016840749,0,5.888323754,15.92488219
3259,0,1,3,4,3,3,ZAMBIA,1993,551,4,0,1,1,2,6,0,0,375.3052979,8463120,0,0,0,0,0,0,0,464,0,0,1992,1,4,2,2,2,3,1,0.01,-4.622010935,0,5.927739822,15.95122846
3260,0,1,3,4,2,3,ZAMBIA,1994,551,2,0,0,1,1,6,0,0,334.530304,8675710,0,0,0,0,0,0,0,469,0,0,1993,4,1,2,3,2,3,1,0.01,-4.622010935,0,5.81272747,15.97603772
3261,0,1,3,4,2,3,ZAMBIA,1995,551,2,0,0,1,1,6,0,0,317.6131897,8880000,0,1,1,0,0,0,0,467,0,1,1994,2,4,5,3,3,5,1,1,-0.016840749,0,5.760834258,15.99931211
3276,0,0,4,5,4,5,ZIMBABWE,1983,552,6,1,2,2,1,1,0,0,588.8358154,7980580,0,2,2,1,0,1,0.5,355,0,2,1982,3,1,8,3,3,4,0,2,0.676306431,0,6.378147393,15.89252165
3277,0,0,4,5,5,4,ZIMBABWE,1984,552,8,2,2,2,2,1,1,0,555.7011719,8295140,0,0,0,1,0,1,0.5,401,0,1,1983,6,3,7,4,3,4,0,0.01,-4.622010935,0,6.320230689,15.93118036
3278,0,0,4,6,4,5,ZIMBABWE,1985,552,7,2,1,2,2,1,1,0,572.0933838,8617000,1,9,10,0,0,0,0,401,0,1,1984,8,6,3,4,4,4,0,10,2.285744344,1,6.349302236,15.96924755
3279,0,0,4,6,3,3,ZIMBABWE,1986,552,3,0,0,1,2,1,1,0,562.7202148,8944420,0,8,8,0,0,0,0,398,0,1,1985,7,8,3,4,4,5,0,8,2.062600793,0,6.332782551,16.00654043
3280,0,0,5,6,3,3,ZIMBABWE,1987,552,3,0,0,2,1,-6,1,0,548.9320068,9274600,0,1,1,0,0,0,0,437,0,1,1986,3,7,2,4,4,6,0,1,-0.016840749,0,6.307974585,16.04279004
3281,0,0,6,5,2,3,ZIMBABWE,1988,552,2,0,0,1,1,-6,1,0,570.161499,9603640,0,1,1,0,0,0,0,472,0,1,1987,3,3,4,5,4,6,0,1,-0.016840749,0,6.345919652,16.07765275
3282,0,0,6,4,2,3,ZIMBABWE,1989,552,4,2,0,1,1,-6,1,0,580.2529907,9927300,0,1,1,0,0,0,0,514,0,1,1988,2,3,6,6,5,6,0,1,-0.016840749,0,6.363464199,16.1107991
3283,0,0,6,4,2,3,ZIMBABWE,1990,552,6,0,2,2,2,-6,1,0,601.7880249,10200000,0,1,1,0,0,0,0,538,0,1,1989,4,2,4,6,6,5,0,1,-0.016840749,0,6.399905265,16.13789828
3284,0,1,5,4,2,2,ZIMBABWE,1991,552,4,0,1,1,2,-6,1,0,618.1870728,10500000,0,1,1,0,0,0,0,573,0,1,1990,6,4,3,6,6,5,0,1,-0.016840749,0,6.426791118,16.16688582
3285,0,1,5,4,2,2,ZIMBABWE,1992,552,3,0,1,0,2,-6,1,0,548.821228,10800000,0,2,2,1,0,1,0.5,602,0,2,1991,4,6,4,5,6,5,0,2,0.676306431,0,6.307772756,16.19505669
3286,0,1,5,5,2,2,ZIMBABWE,1993,552,4,0,2,0,2,-6,0,0,542.3117065,1.10E+07,0,2,2,0,0,0,0,629,0,1,1992,3,4,2,5,5,5,0,2,0.676306431,0,6.29584094,16.21340583
3287,0,1,5,5,2,2,ZIMBABWE,1994,552,2,0,0,1,1,-6,0,0,580.3109741,11300000,0,0,0,0,0,0,0,649,0,0,1993,4,3,4,5,5,5,0,0.01,-4.622010935,0,6.363564122,16.24031328
3288,0,1,5,5,2,2,ZIMBABWE,1995,552,4,0,1,1,2,-6,0,0,570.1306763,11500000,1,1,2,4,0,4,2,680,0,2,1994,2,4,4,5,5,5,0,2,0.676306431,1,6.345865591,16.25785759
3303,0,0,6,7,3,3,MALAWI,1983,553,4,1,1,1,1,-9,0,0,145.334198,6784200,0,4,4,0,0,0,0,167,0,1,1982,3,1,4,6,6,6,0,4,1.369453612,0,4.979035904,15.73010694
3304,0,0,6,7,2,3,MALAWI,1984,553,4,2,0,1,1,-9,0,0,148.1947937,7009880,1,4,5,0,0,0,0,190,0,1,1983,4,3,3,6,6,6,0,5,1.592597163,1,4.998527582,15.76283114
3305,0,0,6,7,3,3,MALAWI,1985,553,3,1,0,1,1,-9,0,0,149.8775024,7248000,0,3,3,0,0,0,0,190,0,1,1984,4,4,2,6,6,6,0,3,1.08177154,0,5.00981831,15.79623613
3306,0,0,6,7,3,2,MALAWI,1986,553,2,0,0,1,1,-9,0,0,144.7084045,7490780,0,1,1,0,0,0,0,194,0,1,1985,3,4,4,6,6,6,0,1,-0.016840749,0,4.974720714,15.82918349
3307,0,0,6,7,NA,NA,MALAWI,1987,553,4,0,0,2,2,-9,0,0,142.358902,7738160,0,1,1,0,0,0,0,217,0,1,1986,2,3,4,6,6,6,0,1,-0.016840749,0,4.958351348,15.86167449
3308,0,0,6,7,2,2,MALAWI,1988,553,4,0,0,2,2,-9,0,0,142.2516022,7990050,0,3,3,0,0,0,0,241,0,1,1987,4,2,5,6,6,7,0,3,1.08177154,0,4.957597336,15.89370758
3309,0,0,7,6,3,2,MALAWI,1989,553,5,0,1,2,2,-9,0,0,139.6835938,8246360,2,7,9,0,0,0,0,262,0,1,1988,4,4,4,6,6,7,0,9,2.180383828,1,4.93937982,15.92528245
3310,0,0,7,6,2,3,MALAWI,1990,553,4,1,1,1,1,-9,0,0,143.111496,8507000,0,7,7,0,0,0,0,275,0,1,1989,5,4,2,7,6,7,0,7,1.9290694,0,4.963624019,15.95639991
3311,0,0,7,6,3,3,MALAWI,1991,553,2,0,0,1,1,-9,0,0,153.1539001,8643170,0,6,6,0,0,0,0,290,0,1,1990,4,5,4,7,7,6,0,6,1.77491872,0,5.031443299,15.97227997
3312,0,0,6,7,3,3,MALAWI,1992,553,4,0,0,2,2,-9,0,0,139.6871948,8781520,1,11,12,2,0,2,1,289,0,2,1991,2,4,2,7,7,6,0,12,2.468065901,1,4.9394056,15.98816007
3313,0,0,6,5,2,2,MALAWI,1993,553,2,0,0,1,1,-8,0,0,150.8115997,8922080,0,12,12,1,0,1,0.5,303,0,2,1992,4,2,2,6,7,2,0,12,2.468065901,0,5.016031374,16.00403966
3314,0,1,2,3,2,2,MALAWI,1994,553,2,0,0,1,1,7,0,0,133.2353973,9064900,5,3,8,2,0,2,1,308,0,2,1993,2,4,1,6,6,2,1,8,2.062600793,1,4.892117469,16.01992037
3315,0,1,2,3,2,2,MALAWI,1995,553,1,0,0,0,1,7,0,0,153.0751953,9210000,0,2,2,0,0,0,0,314,0,1,1994,2,2,4,2,6,2,1,2,0.676306431,0,5.030929273,16.03580041
3330,0,0,5,6,4,2,S-AFRICA,1983,560,5,0,1,2,2,4,1,1,3231.926025,29700000,0,17,17,2,1,3,1.5,771,1,3,1982,6,7,6,5,5,5,0,17,2.816372595,0,8.080833531,17.2066576
3331,0,0,5,6,3,3,S-AFRICA,1984,560,6,1,2,2,1,4,1,1,3361.733887,30500000,1,12,13,0,2,2,1,787,1,3,1983,5,6,8,5,5,5,0,13,2.548108608,1,8.120212158,17.23323724
3332,0,0,5,6,4,4,S-AFRICA,1985,560,8,2,2,2,2,4,1,1,3144.634033,31300000,1,41,42,2,4,6,3,787,1,3,1984,6,5,8,5,5,5,0,42,3.720828869,1,8.053452798,17.25912866
3333,0,0,5,6,5,5,S-AFRICA,1986,560,8,2,2,2,2,4,1,1,3074.614014,32100000,2,30,32,0,3,3,1.5,754,1,3,1985,8,6,7,5,5,5,0,32,3.448895154,1,8.030934648,17.28436659
3334,0,0,5,6,4,5,S-AFRICA,1987,560,7,1,2,2,2,4,1,1,3082.458008,32900000,1,11,12,0,0,0,0,836,1,2,1986,8,8,8,5,5,5,0,12,2.468065901,1,8.033482612,17.30898322
3335,0,0,5,6,4,5,S-AFRICA,1988,560,8,2,2,2,2,4,1,1,3126.699951,33700000,4,16,20,1,1,2,1,896,1,3,1987,7,8,5,5,5,6,0,20,2.978891524,1,8.047733399,17.3330084
3336,0,0,6,5,4,4,S-AFRICA,1989,560,5,1,1,2,1,4,1,0,3130.852051,34500000,0,22,22,0,0,0,0,941,1,2,1988,8,7,6,5,5,5,0,22,3.074201704,0,8.049060467,17.35646988
3337,0,0,5,4,4,4,S-AFRICA,1990,560,6,0,2,2,2,5,0,0,3057.995117,35200000,0,19,19,2,3,5,2.5,962,1,3,1989,5,8,6,6,5,5,0,19,2.92759823,0,8.02551479,17.37655664
3338,0,0,5,4,5,4,S-AFRICA,1991,560,6,0,2,2,2,5,0,0,2965.10498,35900000,0,19,19,0,1,1,0.5,1001,1,3,1990,6,5,6,5,6,5,0,19,2.92759823,0,7.994667717,17.39624785
3339,0,0,5,4,5,4,S-AFRICA,1992,560,6,0,2,2,2,6,0,0,2841.819092,36700000,1,13,14,0,0,0,0,1042,1,2,1991,6,6,7,5,5,5,1,14,2.622216581,1,7.952199651,17.41828731
