gpr_mean,true_y,gpr_lwr,gpr_upr,month,unit
14.613069958587046,16.5413533834586,13.093622104607295,16.132517812566796,0,0
14.809840035050462,17.9487179487179,13.308256526529098,16.311423543571824,1,0
16.167320300454467,10.4166666666667,14.684531482444177,17.65010911846476,2,0
15.968752778996116,15.8620689655172,14.50139654622943,17.436109011762802,3,0
16.452412316774243,12.3359580052493,15.0003174373157,17.904507196232785,4,0
14.82307147810986,10.9090909090909,13.382278376642008,16.263864579577714,5,0
13.590016840565681,19.5945945945946,12.15943528865751,15.020598392473852,6,0
15.250251004539397,13.6363636363636,13.833698941265713,16.66680306781308,7,0
15.034657607341622,11.3636363636364,13.627708175848408,16.441607038834835,8,0
12.118061864225519,9.34579439252336,10.71435476204308,13.521768966407958,9,0
14.169323871099376,15.0579150579151,12.777086928942328,15.561560813256424,10,0
12.765390425333933,9.87654320987654,11.376780397228174,14.154000453439693,11,0
10.868421128642172,4.81927710843374,9.480336325643854,12.25650593164049,12,0
12.41423122909762,26.219512195122,11.033465577885803,13.794996880309437,13,0
12.402652487768712,18.8571428571429,11.024298400386238,13.781006575151187,14,0
10.515027388581796,8.98876404494382,9.133693557383637,11.896361219779955,15,0
10.579677086795465,10.3092783505155,9.198711924778976,11.960642248811954,16,0
10.164405634965892,10.3448275862069,8.781455630584516,11.547355639347268,17,0
11.17522800861908,7.35294117647059,9.792649495963243,12.557806521274916,18,0
12.42164725800823,9.52380952380952,11.03825253843569,13.80504197758077,19,0
11.563897601946179,6.4327485380117,10.174677491462571,12.953117712429787,20,0
10.205177823985295,11.6504854368932,8.807662403518684,11.602693244451906,21,0
11.635961670343315,4.89130434782609,10.235036237147362,13.036887103539268,22,0
12.138000187247375,12.3893805309735,10.730328012951388,13.545672361543362,23,0
13.564657068863534,11.4213197969543,12.150160890183589,14.97915324754348,24,0
13.839546289556846,15.668202764977,12.415305618700165,15.263786960413528,25,0
11.665250450066566,11.5384615384615,10.226491616675698,13.104009283457433,26,0
10.90939761250208,15.2671755725191,9.456383569218707,12.362411655785452,27,0
12.533051065928532,18.9873417721519,11.068795074962663,13.997307056894401,28,0
11.606893894964882,3.84615384615385,10.125268822719484,13.08851896721028,29,0
10.054496281963686,5.06329113924051,8.552157043680443,11.55683552024693,30,0
11.968138407334843,10.9677419354839,10.450828821392605,13.48544799327708,31,0
11.928324346416879,14.3884892086331,10.390240857907642,13.466407834926116,32,0
12.665698365319182,4.79041916167665,11.106554225502487,14.224842505135877,33,0
13.364336021706999,7.17948717948718,11.782267835377466,14.946404208036531,34,0
13.440099033611357,6.81818181818182,11.832370054273284,15.04782801294943,35,0
14.705676917461902,2.0,13.072474444750284,16.33887939017352,36,0
16.152553900328275,3.72340425531915,14.492315659885447,17.812792140771105,37,0
15.287857964523996,12.8318584070796,13.596069559624793,16.9796463694232,38,0
16.133435833482952,3.43511450381679,14.41100670279733,17.855864964168575,39,0
16.3776087433539,10.126582278481,14.62249632137986,18.13272116532794,40,0
16.83175702286413,10.0,15.043182347243485,18.62033169848478,41,0
16.287788666348472,11.4093959731544,14.463552062813264,18.11202526988368,42,0
16.736176570438456,8.51063829787234,14.876955435800326,18.595397705076586,43,0
15.980069705012513,8.53658536585366,14.08383558556931,17.876303824455714,44,0
18.247637474769284,32.6923076923077,16.318034608094436,20.177240341444133,45,0
18.369246554819217,20.6349206349206,16.403554548290973,20.33493856134746,46,0
20.46739750640144,17.7272727272727,18.46801895395568,22.4667760588472,47,0
21.906863842930168,19.047619047619,19.873420815578495,23.94030687028184,48,0
21.00109969111891,8.38709677419355,18.931856808816715,23.070342573421105,49,0
21.34728255853892,5.26315789473684,19.24447233654985,23.450092780527992,50,0
23.33350186539976,35.9447004608295,21.199697467755087,25.467306263044435,51,0
24.506936718849875,30.859375,22.34267552446575,26.671197913234,52,0
24.97389322427939,24.1228070175439,22.78003282631106,27.16775362224772,53,0
26.031543068003547,33.203125,23.810273481053045,28.25281265495405,54,0
25.374836686652856,28.0821917808219,23.126701079608043,27.622972293697668,55,0
24.94330016920531,26.3736263736264,22.670755675136053,27.215844663274563,56,0
27.159181846399083,13.5802469135802,24.865756158506777,29.45260753429139,57,0
26.586966416168366,19.7916666666667,24.273483794929884,28.900449037406847,58,0
28.29772043098265,39.0070921985816,25.967533065538188,30.627907796427113,59,0
27.774691242098616,25.5813953488372,25.429363931099054,30.120018553098177,60,0
28.889991412398572,20.7920792079208,26.532491687180187,31.247491137616958,61,0
27.48729242128915,47.7272727272727,25.119929783562707,29.854655059015595,62,0
29.136793995581993,38.4615384615385,26.76205896621849,31.511529024945496,63,0
31.220814228235184,38.2608695652174,28.841303863696844,33.600324592773525,64,0
31.162622210471163,30.6818181818182,28.78056955179249,33.54467486914984,65,0
30.785074023977337,33.3333333333333,28.403015186508366,33.167132861446305,66,0
32.73052161523537,39.4230769230769,30.35057582438214,35.110467406088596,67,0
30.208538420710873,48.3870967741936,27.8337538471943,32.583322994227444,68,0
32.708910328676446,62.3188405797101,30.3399622148247,35.07785844252819,69,0
33.503814668723905,63.2911392405063,31.143291720873844,35.86433761657397,70,0
33.266726857291864,49.1803278688525,30.916669383041075,35.616784331542654,71,0
34.9164502887071,41.5841584158416,32.57814189892365,37.254758678490546,72,0
34.63253389786561,26.5822784810127,32.30782678723406,36.957241008497164,73,0
35.47286950607935,53.0612244897959,33.16290721034546,37.78283180181324,74,0
34.17517789486951,30.188679245283,31.881630781666512,36.46872500807252,75,0
34.030775595443494,56.5217391304348,31.754347184744606,36.30720400614238,76,0
32.7700676074827,15.3846153846154,30.51210171983338,35.02803349513202,77,0
34.330570429225304,34.7826086956522,32.09021424802409,36.57092661042652,78,0
33.080236315136425,25.9259259259259,30.85921625417602,35.30125637609683,79,0
35.41398694950194,50.7462686567164,33.21090256176106,37.61707133724282,80,0
35.49458815203414,57.9710144927536,33.310392777469396,37.678783526598885,81,0
34.74656505780025,42.3076923076923,32.581341635031876,36.91178848056862,82,0
35.277099756003025,50.0,33.13008518204591,37.42411432996014,83,0
36.94043790232041,27.8195488721804,34.81091848020634,39.06995732443448,84,0
35.135232749882746,40.5797101449275,33.02337942983651,37.24708606992898,85,0
36.33493503382121,46.218487394958,34.23927849184743,38.43059157579499,86,0
34.74304159617833,26.0869565217391,32.663364768793535,36.822718423563124,87,0
35.513648469334555,45.6310679611651,33.448433609645626,37.578863329023484,88,0
6.843605525445781,0.0,5.141025545446711,8.546185505444852,25,1
7.3978400518292915,100.0,6.000918607526858,8.794761496131725,39,1
18.569559302682848,12.7167630057803,17.272430744811988,19.866687860553707,43,1
19.781151688662042,12.4113475177305,18.503458365757997,21.05884501156609,44,1
19.243713698949524,11.1111111111111,17.988949941600744,20.498477456298303,45,1
19.510512289691565,28.1124497991968,18.276912402732833,20.744112176650297,46,1
19.358985060333477,14.2241379310345,18.147560177639726,20.57040994302723,47,1
19.081259229359805,13.1707317073171,17.892408735980414,20.270109722739196,48,1
